티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
ITA,ITA,7.75,14.516857918705561,0.7546909571029355,0~7,0~15%,ITA
VGK,VGK,7.5,5.766991797461074,0.732178896060961,0~7,0~15%,VGK
091170,은행주,6.5,2.5087329310892414,0.7272500600647908,0~7,0~15%,은행주(091170)
195930,유로스,7.25,8.984557791296211,0.7246687021085328,0~7,0~15%,유로스(195930)
EFA,EFA,7.0,5.628268190808994,0.7148991392553031,0~7,0~15%,EFA
THD,THD,7.0,6.470216430886411,0.7136214899957701,0~7,0~15%,THD
KBE,KBE,7.0,9.403766136891623,0.7082684520809108,0~7,0~15%,KBE
KRE,KRE,7.0,10.041518380779824,0.7009406363055607,0~7,0~15%,KRE
IJH,IJH,6.25,6.454336609098976,0.6927157653458084,0~7,0~15%,IJH
EWW,EWW,6.25,3.0057585062074565,0.686524910201998,0~7,0~15%,EWW
XLP,XLP,6.0,3.6568714158151883,0.666303088669648,0~7,0~15%,XLP
EZU,EZU,5.0,6.634643209760593,0.6463609131677527,0~7,0~15%,EZU
PAVE,PAVE,6.5,4.44548649379275,0.638844778335847,0~7,0~15%,PAVE
SVXY,SVXY,3.5,12.866776080818942,0.6327335057597901,0~7,0~15%,SVXY
EWQ,EWQ,4.25,4.204527984263917,0.6290691291476065,0~7,0~15%,EWQ
SCZ,SCZ,3.0,3.27987680982873,0.6062881271952631,0~7,0~15%,SCZ
EWG,EWG,1.5,3.0915775133662837,0.6032192382763509,0~7,0~15%,EWG
COPX,COPX,4.0,0.5592727474713177,0.5917611528945651,0~7,0~15%,COPX
XLB,XLB,3.0,1.2208644705642646,0.5914468768252739,0~7,0~15%,XLB
DIA,DIA,1.0,7.049560311239178,0.5817358585559299,0~7,0~15%,DIA
EWL,EWL,1.5,6.243638176819766,0.5713112414821825,0~7,0~15%,EWL
IBB,IBB,2.5,13.893143929676777,0.5700115466638536,0~7,0~15%,IBB
449180,에센피,1.25,3.910614525139655,0.5473627505002078,0~7,0~15%,에센피(449180)
SPY,SPY,1.5,4.133629855917786,0.543588355918176,0~7,0~15%,SPY
ENZL,ENZL,10.0,8.658596823609631,0.8218687690050228,8~10,0~15%,ENZL
EWC,EWC,10.5,4.719648990429115,0.8123022999103293,8~10,0~15%,EWC
EWA,EWA,10.5,2.326732308599766,0.8024150276601234,8~10,0~15%,EWA
GREK,GREK,9.0,13.83476860038133,0.788100565731731,8~10,0~15%,GREK
XLV,XLV,9.0,14.898233465929067,0.7746024328253337,8~10,0~15%,XLV
EPHE,EPHE,8.0,7.4150660120254175,0.7632403546305365,8~10,0~15%,EPHE
XLI,XLI,9.0,8.074343787131388,0.7622880388530439,8~10,0~15%,XLI
VYM,VYM,15.0,5.979735933926245,0.9097936728686085,11+,0~15%,VYM
VTV,VTV,15.0,9.442216573187956,0.9043195923896772,11+,0~15%,VTV
SCHD,SCHD,14.5,7.142272914497316,0.889052984631475,11+,0~15%,SCHD
EWU,EWU,13.0,4.476067006979023,0.8546383001762582,11+,0~15%,EWU
EWP,EWP,12.0,11.080173893554601,0.8510972310622117,11+,0~15%,EWP
XLF,XLF,11.0,9.93692769412089,0.8492769788979748,11+,0~15%,XLF
VNQ,VNQ,13.0,6.876878742480974,0.8363233284778888,11+,0~15%,VNQ
XLU,XLU,11.0,0.6385455827788489,0.7438511616127234,11+,0~15%,XLU
JETS,JETS,-1.5,24.227833671244415,0.45853671342895586,<0,15~30%,JETS
446770,톱반도,-4.0,17.543487484089937,0.2707693300655288,<0,15~30%,톱반도(446770)
XBI,XBI,0.0,16.941677431769865,0.4858652478911313,0~7,15~30%,XBI
EWS,EWS,12.0,15.086854789500336,0.907223369441305,11+,15~30%,EWS
CIBR,CIBR,1.5,31.39326978400836,0.6275547438779329,0~7,30%+,CIBR
