티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
DBA,DBA,8.25,1.521187975371241,0.6122770667915028,8~10,0~15%,DBA
PDP,PDP,10.75,0.49760531927880436,0.5734493316077247,8~10,0~15%,PDP
MTUM,MTUM,9.75,3.1936722266348916,0.5523037993333052,8~10,0~15%,MTUM
ITA,ITA,13.0,13.000224064530585,0.911879431195697,11+,0~15%,ITA
XLE,XLE,15.0,7.694909521393534,0.905700551272868,11+,0~15%,XLE
XLV,XLV,13.5,14.566317921025984,0.8796062615688941,11+,0~15%,XLV
SCHD,SCHD,15.0,7.0077519379844855,0.8751445526584111,11+,0~15%,SCHD
EWS,EWS,13.5,13.419179939003723,0.8679026929357979,11+,0~15%,EWS
VTV,VTV,15.0,8.276719931107056,0.852400143213123,11+,0~15%,VTV
SVXY,SVXY,15.0,13.755417373280565,0.8442626474799542,11+,0~15%,SVXY
EWC,EWC,15.0,5.1212017753499595,0.8282450090752902,11+,0~15%,EWC
KBE,KBE,12.5,11.251181846832647,0.7768952280468767,11+,0~15%,KBE
EWP,EWP,12.0,8.172155427774875,0.7668602227039595,11+,0~15%,EWP
GMOM,GMOM,13.25,1.403070495408798,0.7625695503127792,11+,0~15%,GMOM
SCZ,SCZ,14.0,0.5992949471210318,0.7619709740742143,11+,0~15%,SCZ
XLI,XLI,13.0,7.646748372720347,0.7532702028805928,11+,0~15%,XLI
EWG,EWG,11.0,1.4634146341463428,0.7492697426074599,11+,0~15%,EWG
IJH,IJH,13.0,5.953360768175564,0.746537546432916,11+,0~15%,IJH
KRE,KRE,11.0,11.038867215720272,0.739577224921754,11+,0~15%,KRE
IWM,IWM,13.0,6.279868313922621,0.7352135032277501,11+,0~15%,IWM
EWT,EWT,12.0,10.500688049116125,0.7290263603667101,11+,0~15%,EWT
VYM,VYM,11.0,5.278219395866457,0.7225019286243226,11+,0~15%,VYM
EFA,EFA,11.0,2.956137825127181,0.7142218675742553,11+,0~15%,EFA
449180,에센피,12.0,2.93941211757649,0.7137567962198325,11+,0~15%,에센피(449180)
EWJ,EWJ,13.0,4.377804531027696,0.6823941922367613,11+,0~15%,EWJ
ARKF,ARKF,12.0,2.833615887624119,0.6752788704434595,11+,0~15%,ARKF
ARKW,ARKW,11.5,2.3455771082679933,0.6729639959956614,11+,0~15%,ARKW
ARKK,ARKK,11.0,3.3020099190811836,0.6618181930298781,11+,0~15%,ARKK
CIBR,CIBR,9.0,18.612294583079713,0.8038672647984634,8~10,15~30%,CIBR
GREK,GREK,15.0,15.807896947633715,0.9185113500781189,11+,15~30%,GREK
IBB,IBB,14.0,20.406956110256715,0.9141477673465445,11+,15~30%,IBB
228790,화장품,12.5,20.55555555555555,0.8675559169585495,11+,15~30%,화장품(228790)
XBI,XBI,13.0,20.58291911432446,0.8187959955428938,11+,15~30%,XBI
