티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
ITA,ITA,-9.5,0.3995113107841508,0.10358646309312511,<0,0~15%,ITA
SCHD,SCHD,7.5,8.732667496628398,0.6487430015244099,0~7,0~15%,SCHD
VTV,VTV,7.5,7.580976137572293,0.6267058574977517,0~7,0~15%,VTV
XLF,XLF,7.25,11.62842002329818,0.6234841614954826,0~7,0~15%,XLF
EWH,EWH,6.5,10.266878241108568,0.6103801586763059,0~7,0~15%,EWH
PICK,PICK,6.5,8.727846138300732,0.5997051579664672,0~7,0~15%,PICK
EWA,EWA,7.0,8.78242363564221,0.588999995296744,0~7,0~15%,EWA
EWC,EWC,6.0,8.00851852916904,0.5845320235580961,0~7,0~15%,EWC
XME,XME,7.0,5.5778315740152795,0.579233257095523,0~7,0~15%,XME
EWP,EWP,4.5,13.339638731941017,0.5778136763090341,0~7,0~15%,EWP
INDA,INDA,7.0,5.517971781078956,0.5766544194631913,0~7,0~15%,INDA
XLC,XLC,6.25,1.181377660215155,0.5564016179132814,0~7,0~15%,XLC
EFA,EFA,4.5,8.363276017859246,0.5558772311461952,0~7,0~15%,EFA
KSA,KSA,7.0,1.528861885591959,0.545421399593077,0~7,0~15%,KSA
449180,에센피,4.25,4.84554815263476,0.540672530408711,0~7,0~15%,에센피(449180)
XLK,XLK,5.0,6.15597623838009,0.532003283676666,0~7,0~15%,XLK
SPY,SPY,4.5,6.443654035494517,0.5287599419010798,0~7,0~15%,SPY
ENZL,ENZL,4.0,7.186754441558185,0.5272188170461758,0~7,0~15%,ENZL
EWU,EWU,3.5,7.587910933712139,0.5192456030599026,0~7,0~15%,EWU
VUG,VUG,3.75,5.868108374263681,0.5119770852667235,0~7,0~15%,VUG
XLB,XLB,4.25,6.1211267088089105,0.5082776434609071,0~7,0~15%,XLB
EWW,EWW,3.25,4.498937016484006,0.4926653317254191,0~7,0~15%,EWW
DIA,DIA,3.0,7.1731338143143475,0.4918247181540363,0~7,0~15%,DIA
FXI,FXI,3.25,4.02706817310845,0.48632898929603013,0~7,0~15%,FXI
449190,나스닥,1.75,1.6666666666666607,0.4798747363420932,0~7,0~15%,나스닥(449190)
VYM,VYM,2.25,5.112894302376736,0.47447299722867226,0~7,0~15%,VYM
QQQ,QQQ,1.75,3.7567358096902037,0.47255457049270666,0~7,0~15%,QQQ
KBE,KBE,1.5,6.806155237561029,0.469175351077541,0~7,0~15%,KBE
URA,URA,0.25,8.760337739886825,0.45513920634112653,0~7,0~15%,URA
KRE,KRE,1.0,5.681458602425482,0.4507803100004322,0~7,0~15%,KRE
HYG,HYG,1.0,1.1085863453329958,0.44419819850401665,0~7,0~15%,HYG
THD,THD,0.0,3.8983872452001744,0.43903641348545436,0~7,0~15%,THD
EWG,EWG,0.25,8.48166216290116,0.4211751200226336,0~7,0~15%,EWG
TUR,TUR,0.0,2.9877012529079483,0.4027343092731226,0~7,0~15%,TUR
EWY,EWY,8.25,5.839169709802539,0.681961977708429,8~10,0~15%,EWY
XLV,XLV,8.0,12.663475712996263,0.6697433913064164,8~10,0~15%,XLV
EWJ,EWJ,9.5,10.666352582014671,0.6694198955013687,8~10,0~15%,EWJ
SCZ,SCZ,10.0,7.37872506430528,0.6677258829604903,8~10,0~15%,SCZ
VNM,VNM,9.0,1.9651902973889745,0.6504172694861984,8~10,0~15%,VNM
EIDO,EIDO,10.0,9.784207508653253,0.6401272073792903,8~10,0~15%,EIDO
EIS,EIS,8.75,4.568994975350482,0.6316463786067701,8~10,0~15%,EIS
IGV,IGV,8.0,14.205724301752042,0.6015845973821672,8~10,0~15%,IGV
EWT,EWT,16.0,14.469388066505907,0.8828228564652352,11+,0~15%,EWT
XLE,XLE,14.5,10.767350586264858,0.8747443985159951,11+,0~15%,XLE
PDBC,PDBC,15.0,9.064830155148517,0.873691326237988,11+,0~15%,PDBC
GMOM,GMOM,16.0,8.705838791434694,0.8499252659931834,11+,0~15%,GMOM
EWZ,EWZ,13.75,13.145133028672372,0.8057667009105675,11+,0~15%,EWZ
GUNR,GUNR,12.75,10.913845311011073,0.8027320769033197,11+,0~15%,GUNR
EMGF,EMGF,13.5,6.702575967997904,0.7725775369439686,11+,0~15%,EMGF
VWO,VWO,14.5,6.571413069154408,0.767551369184332,11+,0~15%,VWO
DBA,DBA,12.0,9.570833517150156,0.7325775943493601,11+,0~15%,DBA
091170,은행주,14.0,9.160559626915399,0.7184746242950556,11+,0~15%,은행주(091170)
XBI,XBI,7.0,27.25711243661564,0.6744962525505569,0~7,15~30%,XBI
EZA,EZA,7.5,15.893558347081038,0.6450811123055054,0~7,15~30%,EZA
COPX,COPX,4.5,17.453965520905346,0.5689804307163754,0~7,15~30%,COPX
IBIT,IBIT,10.75,28.93385741558405,0.8043901650921516,8~10,15~30%,IBIT
ARKK,ARKK,9.5,18.09341007801084,0.7564423691923593,8~10,15~30%,ARKK
IBB,IBB,8.0,27.734471678516194,0.7456206697749462,8~10,15~30%,IBB
SVXY,SVXY,15.0,21.26359900635837,0.891845751695279,11+,15~30%,SVXY
EWS,EWS,14.0,23.35425781169711,0.8279883460079906,11+,15~30%,EWS
GREK,GREK,11.5,20.446553840711303,0.8236019952694399,11+,15~30%,GREK
ARKF,ARKF,11.0,24.669137098891337,0.8211459296921688,11+,15~30%,ARKF
ARKW,ARKW,12.0,17.121176474292852,0.7995573433919791,11+,15~30%,ARKW
228790,화장품,6.0,33.33333333333333,0.6308644050372553,0~7,30%+,화장품(228790)
ETHA,ETHA,11.0,50.81433925473458,0.7923224403792004,11+,30%+,ETHA
