티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
EPHE,EPHE,-7.5,-6.27450980392158,0.2122106582934651,<0,<0%,EPHE
241180,니케이,-8.5,-18.959107806691456,0.21153773521330949,<0,<0%,니케이(241180)
TLT,TLT,-12.0,-6.962536023054766,0.2097447623899179,<0,<0%,TLT
SLV,SLV,-9.25,-3.3271719038816983,0.20747130070670505,<0,<0%,SLV
IJH,IJH,-8.5,-3.3650039588281833,0.19564170891334523,<0,<0%,IJH
XLY,XLY,-9.5,-5.360191191532948,0.19408170292913127,<0,<0%,XLY
EWQ,EWQ,-9.5,-3.3180528268937026,0.18889770843870698,<0,<0%,EWQ
411060,금현물,-11.5,-6.7859021567596045,0.18262251361083298,<0,<0%,금현물(411060)
446770,톱반도,-7.75,-29.39020326557814,0.18247496225551335,<0,<0%,톱반도(446770)
XME,XME,-7.5,-6.47752520936592,0.18110465536330586,<0,<0%,XME
377990,신재생,-8.5,-20.79009039169736,0.17284233668355914,<0,<0%,신재생(377990)
GRID,GRID,-7.0,-11.254366139305528,0.164042697908453,<0,<0%,GRID
SMH,SMH,-5.75,-17.84718433654604,0.16026211285752692,<0,<0%,SMH
469070,ai로봇,-8.0,-16.207832493214426,0.1576560006872182,<0,<0%,ai로봇(469070)
102970,증권주,-11.25,-22.180451127819545,0.15570677067536218,<0,<0%,증권주(102970)
0038A0,미로봇,-10.0,-21.493820526598604,0.149020322909945,<0,<0%,0038A0
QMOM,QMOM,-8.75,-8.649033392584593,0.13936994131823635,<0,<0%,QMOM
PDP,PDP,-7.5,-13.348356309650045,0.13202245145152733,<0,<0%,PDP
XLU,XLU,-12.0,-7.685433422698829,0.12252813808017085,<0,<0%,XLU
URA,URA,-9.5,-12.578484721640848,0.1224254465133478,<0,<0%,URA
BOTZ,BOTZ,-10.0,-9.747198332030216,0.12040716126635156,<0,<0%,BOTZ
229200,코스닥,-11.25,-21.77790563866513,0.11961544965606104,<0,<0%,코스닥(229200)
XLI,XLI,-10.0,-6.666298159305728,0.11921788632000234,<0,<0%,XLI
LIT,LIT,-9.75,-14.765672550213038,0.11330131276850156,<0,<0%,LIT
453810,인디아,-11.0,-16.319575918212802,0.11315455081422622,<0,<0%,인디아(453810)
JETS,JETS,-9.5,-10.064516129032263,0.11218173788400441,<0,<0%,JETS
ITB,ITB,-10.5,-10.206549118387908,0.10406023809155115,<0,<0%,ITB
PAVE,PAVE,-10.0,-9.767759562841526,0.09958658848847465,<0,<0%,PAVE
449450,방산주,-7.0,-23.517741320106833,0.0983746564494915,<0,<0%,방산주(449450)
0023A0,양자컴,-7.0,-34.331797235023046,0.09661504406655963,<0,<0%,0023A0
487230,전력인,-9.0,-32.169485360974726,0.0865501636918159,<0,<0%,전력인(487230)
371160,항셈테,-10.25,-16.207792207792203,0.07875525335363538,<0,<0%,항셈테(371160)
PTF,PTF,-7.0,-31.567417430005506,0.07709740994412272,<0,<0%,PTF
SRVR,SRVR,-12.0,-12.28384019081693,0.0719409318204364,<0,<0%,SRVR
244580,바이오,-12.0,-15.44715447154471,0.06224332469883901,<0,<0%,바이오(244580)
ITA,ITA,-11.5,-10.456504456253402,0.05872648880376324,<0,<0%,ITA
478150,우주방,-11.0,-21.839328020676284,0.03493423445900385,<0,<0%,우주방(478150)
0051G0,에셈알,-12.0,-26.664639708117967,0.026872693002842948,<0,<0%,0051G0
091180,자동차,-12.0,-24.58272327964861,0.01026653026445071,<0,<0%,자동차(091180)
TAN,TAN,-12.0,-25.569494882799592,0.007847461671094642,<0,<0%,TAN
REMX,REMX,-12.0,-28.51909994767138,0.00016121291521017624,<0,<0%,REMX
0048K0,중로봇,-12.0,-31.11309789897184,0.0,<0,<0%,0048K0
475050,K팝,5.25,-8.789808917197451,0.6240965516357687,0~7,<0%,K팝(475050)
EWT,EWT,3.5,-3.01845622329302,0.4718147326024613,0~7,<0%,EWT
325020,케모멘,0.5,-8.108536972389713,0.44176092043370147,0~7,<0%,케모멘(325020)
TUR,TUR,2.5,-5.419921875,0.4415374426964266,0~7,<0%,TUR
XLK,XLK,0.25,-4.022147931466769,0.41739484733347654,0~7,<0%,XLK
EWY,EWY,1.0,-19.484489051094876,0.30617094373504483,0~7,<0%,EWY
117680,철강주,-1.5,1.2096774193548487,0.5147517249292346,<0,0~15%,철강주(117680)
SCHD,SCHD,-0.25,7.752667922159451,0.47892047812887323,<0,0~15%,SCHD
VUG,VUG,-1.25,0.09197516670498285,0.43716073837170666,<0,0~15%,VUG
EWH,EWH,-1.5,5.592105263157876,0.4328479243514713,<0,0~15%,EWH
EWS,EWS,-1.25,11.211816045652911,0.43012030570320964,<0,0~15%,EWS
XLF,XLF,-2.25,6.122829942131802,0.41503439190762714,<0,0~15%,XLF
EWU,EWU,-2.75,5.147382314122306,0.4149534073220854,<0,0~15%,EWU
EWP,EWP,-1.25,3.541772580918501,0.4144339160788366,<0,0~15%,EWP
VTV,VTV,-2.5,2.863741339491921,0.39727551970053554,<0,0~15%,VTV
SPY,SPY,-2.25,1.4261992125773393,0.396374470284726,<0,0~15%,SPY
449180,에센피,-3.25,1.1326378539493254,0.3925349452567465,<0,0~15%,에센피(449180)
SCZ,SCZ,-2.75,1.7703349282296665,0.38469676193764846,<0,0~15%,SCZ
EWC,EWC,-2.5,4.18178676343528,0.3742662826306126,<0,0~15%,EWC
XBI,XBI,-2.5,9.45849914724275,0.37198231954484245,<0,0~15%,XBI
EWG,EWG,-3.25,2.4325626204238837,0.35873866958576406,<0,0~15%,EWG
EFA,EFA,-3.75,0.9481850397471625,0.35354666196169077,<0,0~15%,EFA
KRE,KRE,-3.0,3.2487451199107564,0.3461496850811011,<0,0~15%,KRE
KBE,KBE,-3.75,3.408917972911296,0.332714455625074,<0,0~15%,KBE
VYM,VYM,-5.5,2.041590291384865,0.3293333258745333,<0,0~15%,VYM
EWI,EWI,-4.5,0.24752475247524774,0.32350395648164487,<0,0~15%,EWI
DIA,DIA,-6.0,1.1076194909993786,0.3173183780238108,<0,0~15%,DIA
EWA,EWA,-6.0,1.1554621848739455,0.31677130940708553,<0,0~15%,EWA
XLP,XLP,-7.0,0.5162064825930512,0.31656080305134304,<0,0~15%,XLP
VGK,VGK,-6.0,0.7816925342698511,0.30399924495380093,<0,0~15%,VGK
FXI,FXI,-8.0,3.3033033033033066,0.28707977998630885,<0,0~15%,FXI
GLD,GLD,-7.5,1.8159743748708435,0.2712467578805746,<0,0~15%,GLD
ENZL,ENZL,-7.0,0.13435918689295168,0.2572996281896653,<0,0~15%,ENZL
EWM,EWM,-9.5,0.10901162790697416,0.2530180977354141,<0,0~15%,EWM
DBA,DBA,7.0,8.449117536612839,0.6944558090884498,0~7,0~15%,DBA
GUNR,GUNR,5.0,11.34569850039464,0.6845686117602638,0~7,0~15%,GUNR
SVXY,SVXY,5.5,10.878809355067332,0.6752117252323302,0~7,0~15%,SVXY
ARKW,ARKW,5.5,5.4559094319034385,0.6355091963356223,0~7,0~15%,ARKW
ARKF,ARKF,3.5,12.128403697227075,0.6277939723026703,0~7,0~15%,ARKF
ARKK,ARKK,3.0,4.115226337448563,0.563636815441137,0~7,0~15%,ARKK
THD,THD,7.5,0.11063476697552588,0.5526055349186121,0~7,0~15%,THD
XLV,XLV,1.0,12.222222222222223,0.5073811822419032,0~7,0~15%,XLV
EIDO,EIDO,2.0,2.8962188254223697,0.4921379854769674,0~7,0~15%,EIDO
EZA,EZA,1.0,3.2664069523524297,0.47526612450925726,0~7,0~15%,EZA
EWZ,EWZ,9.75,12.007115327601547,0.8180697211125451,8~10,0~15%,EWZ
XLC,XLC,9.5,4.184559159433521,0.7468926902668999,8~10,0~15%,XLC
117700,건설주,8.25,0.770308123249297,0.6691163556653656,8~10,0~15%,건설주(117700)
EWJ,EWJ,9.0,0.6856430500727262,0.6410549667627486,8~10,0~15%,EWJ
091170,은행주,15.0,12.608987256874581,0.9083227757603464,11+,0~15%,은행주(091170)
GREK,GREK,11.5,11.504080839486974,0.8334929702693021,11+,0~15%,GREK
GMOM,GMOM,11.5,6.106226434210216,0.7781033131164647,11+,0~15%,GMOM
CIBR,CIBR,7.25,19.470073338064807,0.7271464244321709,0~7,15~30%,CIBR
IBIT,IBIT,4.5,21.027512633352053,0.6810647820723951,0~7,15~30%,IBIT
IGV,IGV,3.5,18.475698731619694,0.6476486262811683,0~7,15~30%,IGV
IBB,IBB,1.5,16.332642248329886,0.5155904454926318,0~7,15~30%,IBB
PDBC,PDBC,15.0,21.818181818181827,0.9520749488394118,11+,15~30%,PDBC
XLE,XLE,14.0,22.614840989399298,0.9152832525987951,11+,15~30%,XLE
228790,화장품,-1.0,31.467473524962173,0.4525126099606302,<0,30%+,화장품(228790)
ETHA,ETHA,9.5,41.30434782608694,0.7756136283089687,8~10,30%+,ETHA
