티커,산업,Signal_sco,수익률(%),Final_score,sco_bucket,rtn_bucket,표시이름
EWJ,EWJ,3.5,3.1314335247589087,0.4680496232271912,0~7,0~15%,EWJ
449180,에센피,4.0,1.2437074326325126,0.46299138950264873,0~7,0~15%,에센피(449180)
VNQ,VNQ,2.5,1.6302104828724628,0.44238516471812833,0~7,0~15%,VNQ
IJH,IJH,3.0,3.2409897794513087,0.4393241942266953,0~7,0~15%,IJH
ITA,ITA,1.0,2.9763970843457166,0.36848061951659933,0~7,0~15%,ITA
COPX,COPX,10.0,9.873388314554532,0.7904798230993458,8~10,0~15%,COPX
EZA,EZA,9.25,5.224205485415778,0.771899123204283,8~10,0~15%,EZA
IBIT,IBIT,8.75,2.8975265017667784,0.7426731068280036,8~10,0~15%,IBIT
GLD,GLD,9.0,3.6402359910891358,0.7118036599077703,8~10,0~15%,GLD
PICK,PICK,8.5,0.4126547455295615,0.6931552070889367,8~10,0~15%,PICK
EWG,EWG,9.5,1.1673151750972943,0.6813806062037614,8~10,0~15%,EWG
VGK,VGK,9.5,3.8065382892969124,0.6651644612423968,8~10,0~15%,VGK
EWP,EWP,8.5,8.858131487889276,0.656937520827999,8~10,0~15%,EWP
XLP,XLP,9.5,1.6670607708678231,0.6167916261934304,8~10,0~15%,XLP
XLB,XLB,8.0,4.611176240719028,0.616439574808878,8~10,0~15%,XLB
ARKF,ARKF,13.5,11.389937873066147,0.8551843858284202,11+,0~15%,ARKF
ARKK,ARKK,12.5,10.596536241180221,0.85416110071426,11+,0~15%,ARKK
GREK,GREK,15.0,14.167004458856901,0.851559843572485,11+,0~15%,GREK
SVXY,SVXY,15.0,13.555883437845818,0.8169670577031325,11+,0~15%,SVXY
SCHD,SCHD,16.0,7.864823348694316,0.8075813695298346,11+,0~15%,SCHD
GUNR,GUNR,15.0,5.681396212402534,0.8026302022010068,11+,0~15%,GUNR
ARKW,ARKW,12.0,6.383415435139583,0.793031405239773,11+,0~15%,ARKW
XLE,XLE,15.0,11.668713809440256,0.7818214715818894,11+,0~15%,XLE
EWC,EWC,12.0,7.037418468932377,0.7324873775898403,11+,0~15%,EWC
GMOM,GMOM,13.25,3.089361058437712,0.7301768148014945,11+,0~15%,GMOM
ENZL,ENZL,12.5,5.896829399794767,0.7175119274302262,11+,0~15%,ENZL
PDBC,PDBC,14.0,5.965909090909083,0.7072070580421642,11+,0~15%,PDBC
THD,THD,13.5,1.866739337784451,0.7064479002810113,11+,0~15%,THD
EWU,EWU,12.0,3.6205801397416915,0.704502387379894,11+,0~15%,EWU
TUR,TUR,12.0,6.705081194342588,0.7012109677648769,11+,0~15%,TUR
VTV,VTV,11.5,6.857978949355736,0.6828539659076247,11+,0~15%,VTV
DBA,DBA,13.5,3.09428467419004,0.6729429070741342,11+,0~15%,DBA
CIBR,CIBR,2.0,15.614334470989743,0.5502683774767402,0~7,15~30%,CIBR
IBB,IBB,16.0,25.712267482929143,0.8883033271593581,11+,15~30%,IBB
XBI,XBI,16.0,23.26515433246561,0.8498394585187564,11+,15~30%,XBI
XLV,XLV,16.0,17.360037636937985,0.8363444073715806,11+,15~30%,XLV
ETHA,ETHA,11.25,17.791411042944773,0.7978941380945415,11+,15~30%,ETHA
EWS,EWS,12.5,15.216649607642463,0.773285309204076,11+,15~30%,EWS
228790,화장품,15.0,33.427362482369524,0.9019256442115227,11+,30%+,화장품(228790)
