Ticker,Name,Signal_sco,수익률(%),종가,거래량,거래대금,거래대금_ma5,HighVol,NewSig,fire,gann_val,is_lime,is_green,is_red,is_purple,SPOT,주도주(leader),정배열(jung),Norm_sco,Rank_rtn,Final_score
448280,에코아이,-11.25,-0.503524672708966,9880.0,93580.0,924570400.0,1036638312.0,False,-,0,10946.024880085017,False,False,True,True,False,False,False,0.026785714285714284,0.6712328767123288,0.12345278864970646
00088K,한화3우B,-8.5,-5.913978494623651,43750.0,75911.0,3321106250.0,4972831960.0,True,-,0,48021.38182722234,False,False,False,True,False,False,False,0.125,0.11448140900195694,0.12342221135029353
104700,한국철강,-12.0,0.6127450980392135,8210.0,44720.0,367151200.0,398799544.0,False,-,0,8898.518487897236,False,False,True,True,False,False,False,0.0,0.8160469667318982,0.12240704500978473
067390,아스트,-11.0,-1.0471204188481686,567.0,950032.0,538668144.0,1283385304.4,False,-,0,645.672947958028,False,False,True,True,False,False,False,0.03571428571428571,0.6105675146771037,0.12194227005870839
003090,대웅,-12.0,0.5524861878453136,18200.0,82746.0,1505977200.0,1738657556.0,False,-,0,19228.437056743973,False,False,True,True,False,False,False,0.0,0.8111545988258317,0.12167318982387476
099320,쎄트렉아이,-10.0,-2.3731587561374834,119300.0,153789.0,18347027700.0,26578826580.0,False,-,0,140257.4353698918,False,False,False,True,False,False,False,0.07142857142857142,0.4060665362035225,0.12162426614481409
013890,지누스,-12.0,0.5494505494505475,9150.0,37514.0,343253100.0,620353578.0,False,-,0,9993.47306511391,False,False,True,True,False,False,False,0.0,0.8096868884540117,0.12145303326810175
042000,카페24,-8.75,-5.234567901234566,19190.0,141514.0,2715653660.0,6052746922.0,True,🆕RED,0,20538.219399810332,False,False,True,True,False,False,False,0.11607142857142858,0.1506849315068493,0.12126345401174168
018250,애경산업,-12.0,0.5097706032285432,11830.0,67044.0,793130520.0,8401895048.0,False,-,0,12814.668666055375,False,False,True,True,False,False,False,0.0,0.8082191780821918,0.12123287671232877
459510,나우로보틱스,-10.75,-1.4742014742014753,20050.0,142560.0,2858328000.0,5930660430.0,False,-,0,24592.1962083724,False,False,True,True,False,False,False,0.044642857142857144,0.5523483365949119,0.12079867906066535
237880,클리오,-12.0,0.47348484848483974,10610.0,52911.0,561385710.0,867329912.0,False,-,0,11500.951401168264,False,False,True,True,False,False,False,0.0,0.8043052837573386,0.12064579256360078
013580,계룡건설,-10.0,-2.4390243902439046,20000.0,79545.0,1590900000.0,1639897340.0,False,🆕RED,0,21558.59807538441,False,False,True,True,False,False,False,0.07142857142857142,0.3987279843444227,0.1205234833659491
