Ticker,Signal_sco,수익률(%),당일등락률(%),시가,고가,저가,종가,거래량,거래대금,HighVol,NewSig,is_lime,is_green,is_red,RSI14,MA5,MA10,MA20,MA60,MA120,정배열값(jung),HLd99,HLv99,HLv71,HLv7,Stoch_K3,Stoch_K2,ATR5,ATR60,Norm_sco,Norm_rtn,Final_score
ADI,12.5,18.206686050135534,-0.3472138985617046,353.0,354.2900085449219,349.010009765625,350.1400146484375,2504200.0,876820624.6826172,False,-,True,False,False,52.086529993537056,340.49599609375,327.00799865722655,319.9330001831055,323.7233332316081,291.49850069681804,,2,2.0,1.0,1.0,64.89831954402204,95.608102510858,9.958001708984375,10.128333028157552,0.875,0.42986490932762217,80.82297363991434
CFG,12.75,7.343592303934265,-1.2313422144478725,64.88999938964844,64.92500305175781,64.1050033569336,64.16999816894531,4021900.0,258085315.63568115,False,-,True,False,False,54.08551163239691,63.1859992980957,61.268999862670896,59.3689998626709,61.68616663614909,58.359166558583574,,2,2.0,1.0,1.0,81.99466417137646,94.41294957131004,1.3839988708496094,1.7824996948242187,0.8839285714285714,0.37558466393316214,80.767698530426
SHG,12.25,26.522549987412212,1.0053994223916396,67.30999755859375,67.66999816894531,66.7699966430664,67.30999755859375,170600.0,11483085.583496094,False,-,True,False,False,51.535641499343555,65.13399963378906,63.21399993896485,62.189999961853026,62.669833056132,58.04391670227051,,2,2.0,1.0,1.0,70.53124235042618,93.7413949791433,1.8099998474121093,2.020500119527181,0.8660714285714286,0.47141726501268333,80.68733040376168
ON,12.5,15.55294008112893,0.233616100306544,69.13999938964844,70.11000061035156,68.13999938964844,68.6500015258789,6274800.0,430765029.57458496,False,-,True,False,False,52.170845721389064,66.55999984741212,63.31199951171875,61.88699951171875,63.42183316548665,58.117916679382326,,2,2.0,1.0,1.0,72.67943476528723,92.94229266562088,2.4779998779296877,2.8123332341512044,0.875,0.4166047841940607,80.62407176291092
NTRS,12.75,4.805504803813476,-0.2620776665640312,152.0,152.60000610351562,151.22000122070312,152.22999572753906,824700.0,125544077.47650146,False,-,True,False,False,53.771373115577106,149.11000366210936,144.0000030517578,140.59050064086915,144.2321673075358,138.75908374786377,,2,2.0,1.0,1.0,72.10382019546466,93.61594188513853,3.65999755859375,4.29266586303711,0.8839285714285714,0.3629024561240522,80.57746541328935
NGVT,12.5,14.361696823644344,0.3600915323797915,75.25,75.88999938964844,74.22000122070312,75.25,179800.0,13529950.0,False,-,True,False,False,57.58213507753705,72.93600158691406,71.94100036621094,69.58100032806396,69.56749998728434,62.48233331044515,,2,2.0,1.0,1.0,85.20671761379447,80.95353362080652,2.25,2.643666458129883,0.875,0.4106524304860417,80.53478645729062
GSAT,12.5,13.779160481873953,0.04103160100967784,73.37000274658203,77.0,72.0,73.16000366210938,1367100.0,100017041.00646973,True,-,True,False,False,58.50873961386644,73.54200134277343,70.63700103759766,65.64750022888184,62.18016681671143,60.38991689682007,,2,2.0,1.0,1.0,71.47578461342084,74.80856423250088,4.252000427246093,4.4225003560384115,0.875,0.4077416376381438,80.49112456457216
TPC,12.5,13.339675600306467,2.2699367780626867,82.4000015258789,83.72000122070312,81.5,83.3499984741211,574500.0,47884574.12338257,False,-,True,False,False,54.40303553621794,80.0720001220703,78.25400085449219,75.41050033569336,77.55416653951009,72.25708303451538,,2,2.0,1.0,1.0,80.39408218620765,78.42278722596654,2.9540023803710938,3.8841670989990233,0.875,0.4055456382501259,80.4581845737519
SAIA,12.5,12.695614234108298,0.044811081177109635,402.4100036621094,405.989990234375,397.6400146484375,401.8500061035156,296500.0,119148526.80969238,False,-,True,False,False,52.5845155715466,390.297998046875,368.225,348.16150054931643,367.13616739908855,338.4721665700277,,2,2.0,1.0,1.0,65.28601492418402,93.67940608592663,17.33599853515625,18.352336629231772,0.875,0.40232741977359354,80.40991129660391
MRK,12.5,12.155917026636276,-1.027064014587642,122.95999908447266,123.01000213623047,120.94999694824219,121.41999816894531,9706300.0,1178538928.227234,False,-,True,False,False,57.461774947488244,121.48199920654297,120.7139991760254,118.36399993896484,117.02000020345052,107.13091684977213,,2,2.0,1.0,1.0,79.63398516764578,77.9338038538248,3.23800048828125,2.9131673177083335,0.875,0.3996306836922604,80.3694602553839
LTC,12.5,11.81410207668181,0.9860920282470875,39.66999816894531,40.119998931884766,39.459999084472656,39.939998626708984,312600.0,12485243.570709229,False,-,True,False,False,48.76486691369332,39.09199981689453,38.31399993896484,38.10599994659424,38.033999888102215,36.67508335113526,,2,2.0,1.0,1.0,59.46415092239325,91.50500042566742,0.644000244140625,0.8495002110799154,0.875,0.3979227172697565,80.34384075904634
XLU,12.5,9.591600365712406,-0.4029744119986134,47.060001373291016,47.459999084472656,46.869998931884766,46.959999084472656,15046200.0,706569538.2247925,False,-,True,False,False,50.927175791821234,46.66599960327149,46.31799964904785,46.14499988555908,45.36583340962728,44.62295837402344,,2,2.0,1.0,1.0,58.35797646480188,82.66636002598615,0.655999755859375,0.7426666895548503,0.875,0.3868174151265975,80.17726122689896
TSN,12.5,9.254323217613237,0.33629047211982677,65.47000122070312,65.63999938964844,64.94999694824219,65.63999938964844,1959700.0,128634706.80389404,False,-,True,False,False,57.15555995524216,64.88000030517578,64.50799980163575,62.640999984741214,62.980500030517575,59.31724996566773,,2,2.0,1.0,1.0,93.28568581180788,92.10641282723589,0.9240013122558594,1.4013333638509116,0.875,0.3851321229996499,80.15198184499475
CMI,12.5,8.582407302534168,0.8428983283485403,616.2999877929688,620.780029296875,612.6199951171875,616.1400146484375,612600.0,377447372.9736328,False,-,True,False,False,50.36904122681706,586.510009765625,560.5280090332031,551.6360046386719,569.7975016276042,527.9766682942708,,2,2.0,1.0,1.0,62.31904661773389,90.96264362032203,18.61600341796875,18.885167439778645,0.875,0.3817747220964598,80.1016208314469
GKOS,12.5,5.597385449555303,-2.5533658436884266,120.66999816894531,120.95999908447266,116.09500122070312,116.4000015258789,522100.0,60772440.79666138,False,-,True,False,False,53.72413984573414,117.24400024414062,112.74800033569336,108.10449981689453,112.98183314005534,106.405499903361,,2,2.0,1.0,1.0,74.19245176519405,82.7568704797482,5.746000671386719,5.5299827575683596,0.875,0.3668592916976217,79.87788937546432
ATMU,12.25,13.791861219200307,-0.4881082771004297,63.36000061035156,64.0199966430664,62.94499969482422,63.20000076293945,860900.0,54408880.656814575,True,-,True,False,False,51.16482238558565,62.072000122070314,59.57599983215332,58.61149978637695,59.97149969736735,54.98858302434285,,2,2.0,1.0,1.0,60.39177644671986,90.56007496010777,2.319998931884766,2.0759662628173827,0.8660714285714286,0.40780510014292115,79.73314793071525
ENTG,11.75,32.575690926626486,2.0282005144937276,134.05999755859375,136.67999267578125,133.27000427246094,135.32000732421875,2698700.0,365188103.76586914,False,-,True,False,False,51.23400248564131,126.35600433349609,120.63600158691406,118.2035011291504,121.51183331807455,104.29108308156331,,2,2.0,1.0,1.0,58.13569260357658,80.87226752970473,6.147999572753906,6.585000228881836,0.8482142857142857,0.501663342535737,79.62316442375032
TNK,12.0,21.74485446003729,-1.215444942869215,74.87000274658203,75.27999877929688,72.98999786376953,73.95999908447266,506700.0,37475531.536102295,False,-,True,False,False,56.60932105655335,75.98000030517578,74.76499938964844,71.28049964904785,69.33299935658773,63.36816641489665,,2,2.0,1.0,1.0,73.87219771336831,63.82850118251829,3.6300003051757814,2.9259997685750325,0.8571428571428571,0.4475442789458355,79.57030704133038
FDX,12.0,20.803456096464167,-0.7745393707518256,377.55999755859375,378.7799987792969,373.0400085449219,374.0799865722656,1139400.0,426226736.70043945,False,-,True,False,False,50.142342902697656,368.0699951171875,360.3199981689453,357.4699966430664,354.7884989420573,314.0789156595866,,2,2.0,1.0,1.0,44.811553993847234,80.30553731680632,8.16600341796875,9.607496643066407,0.8571428571428571,0.44284033959093844,79.49974795100692
WCC,12.25,9.661459628353075,1.3321383875221082,301.19000244140625,305.2099914550781,299.17999267578125,303.510009765625,386600.0,117336969.77539062,False,-,True,False,False,52.60982974810786,290.647998046875,280.6040008544922,271.10700073242185,283.3769994099935,268.6773323059082,,2,2.0,1.0,1.0,71.83635505640238,84.13182868013178,11.30999755859375,12.495834350585938,0.8660714285714286,0.38716648492271677,79.42356870241218
MAR,12.25,9.642065727131687,0.331514309357428,354.32000732421875,357.0299987792969,352.0199890136719,354.1000061035156,1122800.0,397583486.85302734,False,-,True,False,False,52.63479006002041,344.9079956054687,335.38499755859374,329.3644989013672,331.4736673990885,312.92391713460285,,2,2.0,1.0,1.0,73.4881790963845,88.02700514772246,11.76400146484375,9.462332661946615,0.8660714285714286,0.38706957830089733,79.42211510308489
EBC,12.25,9.171907793488533,-0.6202250307487223,20.940000534057617,20.959999084472656,20.709999084472656,20.829999923706055,960700.0,20011380.926704407,False,-,True,False,False,53.9976204607666,20.494000244140626,19.983000183105467,19.472499942779542,20.0915833791097,19.255458307266235,,2,2.0,1.0,1.0,83.98529011470819,93.07893589610582,0.47800025939941404,0.6027164777119954,0.8660714285714286,0.3847203131091809,79.38687612520914
TT,12.0,19.083053964721874,1.2171016239164612,463.7200012207031,469.8800048828125,459.8800048828125,465.7099914550781,1258700.0,586189166.2445068,False,-,True,False,False,50.2389114804001,447.6059997558594,432.41400146484375,427.481999206543,431.7730000813802,419.9855000813802,,2,2.0,1.0,1.0,61.8512236917212,89.60229153791197,11.5699951171875,12.469333394368489,0.8571428571428571,0.4342439072973499,79.3708014666031
AAUC,12.0,18.71235436987153,0.0,31.530000686645508,31.649999618530273,31.479999542236328,31.530000686645508,321500.0,10136895.22075653,False,-,True,False,False,53.885293784054795,31.44400062561035,31.262000465393065,31.16500015258789,31.051000118255615,25.604750029246013,,2,2.0,1.0,1.0,69.86251178099467,81.30948849136743,0.20000038146972657,0.48788334528605143,0.8571428571428571,0.43239161130817655,79.3430170267655
NE,11.0,57.483105200437976,-1.3905655815433793,49.25,49.7400016784668,48.84000015258789,48.93000030517578,1011600.0,49497588.30871582,False,-,False,False,False,64.13806385896754,49.827999877929685,49.52700004577637,48.66999988555908,43.34883346557617,36.55075004895528,,0,2.0,-1.0,1.0,76.3165177141236,58.583324767174666,1.5541999816894532,1.8198832829793294,0.8214285714285714,0.6261196521755887,79.2132233540624
QMOM,12.25,6.403335069202898,0.17507132593024277,73.68000030517578,74.33999633789062,73.64900207519531,73.81199645996094,11400.0,841456.7596435547,False,-,True,False,False,50.88554908482344,72.07679901123046,69.91569900512695,69.03789939880372,70.03483289082845,67.82799971898397,,2,2.0,1.0,1.0,66.4414913257897,91.74189563134375,1.6165985107421874,1.811516571044922,0.8660714285714286,0.37088642652238935,79.17936782640727
ABCB,12.25,5.904911647142841,-0.8377177700984673,83.30000305175781,83.48999786376953,82.33000183105469,82.86000061035156,379600.0,31453656.231689453,False,-,True,False,False,54.32318053910882,81.44199829101562,79.45199890136719,77.50499954223633,79.79433326721191,77.4155834197998,,2,2.0,1.0,1.0,79.90345179845062,91.80116348914052,1.8839981079101562,2.350666300455729,0.8660714285714286,0.36839592553879735,79.1420103116534
TCBI,12.25,5.142917039209172,-0.572163179776819,100.94999694824219,101.7300033569336,99.80999755859375,100.79000091552734,277200.0,27938988.25378418,False,-,True,False,False,53.94448378942816,99.45200042724609,96.93099975585938,94.9275001525879,97.93850008646648,93.76566670735677,,2,2.0,1.0,1.0,82.92970311209585,90.51142283819203,3.031999206542969,3.1924999237060545,0.8660714285714286,0.36458842324946483,79.0848977773134
FCX,12.0,14.256829924866409,2.031611987231763,67.23999786376953,68.41000366210938,67.0999984741211,67.80000305175781,15705000.0,1064799047.9278564,False,-,True,False,False,51.33565604296468,64.23199920654297,61.34099998474121,58.56550006866455,61.37283312479655,53.407499917348225,,2,2.0,1.0,1.0,71.65585987091815,89.98687063156804,2.3860015869140625,3.009166781107585,0.8571428571428571,0.410128436020707,79.00906939745346
NFLX,12.0,14.050047037515046,0.9407144103521059,102.47000122070312,103.08000183105469,101.45999908447266,103.01000213623047,25678900.0,2645183543.8560486,False,-,False,True,False,60.42255548241186,100.44000091552735,97.89600143432617,95.59949989318848,89.12916666666666,96.15312506357829,,2,2.0,1.0,-1.0,65.12167116469992,80.26856318344055,2.837998962402344,2.8376664479573566,0.8571428571428571,0.4090951920728001,78.99357073823485
LRCX,11.75,22.987217864014433,1.8936441921310054,263.19000244140625,268.2300109863281,259.3299865722656,263.6600036621094,9118900.0,2404289207.394409,False,-,True,False,False,52.31079147768178,242.7820037841797,227.93600158691407,227.08550033569335,227.4898333231608,196.2012496948242,,2,2.0,1.0,1.0,60.508724334827335,79.89259092925036,11.967999267578126,12.419999440511068,0.8482142857142857,0.4537520676303949,78.9044953001702
DUK,12.0,12.266797828907894,-0.9097794841106621,132.41000366210938,133.52000427246094,131.7899932861328,131.7899932861328,2758800.0,363582233.4777832,False,-,True,False,False,54.991225933785316,131.92400207519532,131.53800201416016,130.7250011444092,126.87416725158691,123.83033383687338,,0,2.0,1.0,1.0,61.761656802160736,73.16642365032445,2.074005126953125,2.176834487915039,0.8571428571428571,0.40018472817511713,78.8599137797696
RNST,12.0,11.488402251729223,-0.855561495288315,39.540000915527344,39.58000183105469,39.20000076293945,39.400001525878906,631300.0,24873220.963287354,False,-,True,False,False,51.08187548749088,38.63200073242187,37.37700004577637,36.388000106811525,37.895500055948894,36.62633336385091,,2,2.0,1.0,1.0,70.61505560061018,88.60616114408523,1.3620002746582032,1.2034999211629231,0.8571428571428571,0.3962952742193326,78.80157197043283
TTMI,11.5,30.29815599231922,12.98242280568167,109.18000030517578,123.16000366210938,107.91000366210938,121.48999786376953,3059300.0,371674350.4646301,False,-,True,False,False,53.12183805181046,105.97199859619141,100.55999984741212,99.32799987792968,98.97183354695638,83.45058317184449,,2,2.0,1.0,1.0,52.918496845961705,71.18605168808048,7.5,7.671167119344076,0.8392857142857143,0.4902830527198745,78.69353150508384
NUE,12.0,9.818267529578751,1.1521712593410394,185.5,188.22000122070312,185.41000366210938,186.1199951171875,1644100.0,305999883.97216797,False,-,True,False,False,51.30621604126971,179.0259979248047,173.85299987792968,168.1529998779297,175.56616617838543,165.4336664835612,,2,2.0,1.0,1.0,75.90323529670808,87.54350937596982,5.227999877929688,5.198667399088541,0.8571428571428571,0.3879500159827609,78.67639309688425
NESR,11.5,29.43162300230191,-3.401929794668823,23.690000534057617,23.989999771118164,22.799999237060547,23.0,1422700.0,32722100.0,False,-,True,False,False,53.27977227893417,22.745999908447267,22.219999885559083,21.639499950408936,21.55566670099894,17.87537502447764,,2,2.0,1.0,1.0,69.57195468217529,57.65247058002719,1.603600311279297,1.150216801961263,0.8392857142857143,0.48595319748347066,78.62858367653779
BKR,11.5,28.303043220043755,-0.9303001496766439,62.81999969482422,63.470001220703125,62.349998474121094,62.83000183105469,6205100.0,389866444.36187744,False,-,True,False,False,56.31328996301304,62.27200012207031,61.70300025939942,60.65099983215332,59.44500001271566,53.58316672643026,,2,2.0,1.0,1.0,71.80594376652725,56.8324039507453,1.8319999694824218,1.9033337275187174,0.8392857142857143,0.48031395796667825,78.5439950837859
NBHC,12.0,5.939086451686859,-0.6663464451370338,42.04999923706055,42.04999923706055,41.619998931884766,41.7400016784668,811600.0,33876185.36224365,False,-,True,False,False,51.15917818220544,41.00400009155273,39.952000045776366,39.16849994659424,40.232666969299316,39.05583349863688,,2,2.0,1.0,1.0,66.4643111627836,92.32811486917478,0.9639999389648437,1.1346665064493815,0.8571428571428571,0.36856668875048426,78.38564318840011
MTB,12.0,5.144384355729081,-1.3767466023551722,222.47999572753906,223.72999572753906,219.82000732421875,219.9199981689453,777700.0,171031782.57598877,False,-,True,False,False,51.04091621108133,217.21600036621095,211.4,205.75449981689454,215.90450083414714,205.05325063069662,,2,2.0,1.0,1.0,72.27050325077582,93.28957838471165,4.703997802734375,5.441500854492188,0.8571428571428571,0.36459575507432374,78.3260791832577
TXN,11.75,13.896990992353043,-0.11628988974250465,216.3800048828125,217.32000732421875,213.9199981689453,214.72999572753906,4265900.0,916016688.7741089,False,-,True,False,False,49.39205711156107,207.5539978027344,199.98299865722657,195.94449996948242,204.83883361816407,188.38125076293946,,2,2.0,1.0,1.0,66.26588045549451,95.99446880903251,6.032000732421875,6.368166859944662,0.8482142857142857,0.40833040812776566,78.22317040763076
AIT,12.0,3.6732866361202543,0.9077916519225182,286.92999267578125,290.6099853515625,285.5899963378906,289.010009765625,256700.0,74188869.50683594,False,-,True,False,False,52.038849435518884,279.65,271.8730010986328,265.7160011291504,273.35366744995116,265.67541732788084,,2,2.0,1.0,1.0,66.75037845709238,88.41610462063882,9.094000244140625,8.410332489013673,0.8571428571428571,0.35724503647746714,78.21581840430485
MSGE,12.0,2.106150012025787,-0.49261583619226723,61.2400016784668,61.2400016784668,60.279998779296875,60.599998474121094,263900.0,15992339.597320557,False,-,True,False,False,50.725145638399184,60.67600021362305,59.287000274658205,58.15700016021729,59.77366663614909,54.806583340962725,,2,2.0,1.0,1.0,69.80341929158884,84.14551137271579,1.2170005798339845,2.0322334289550783,0.8571428571428571,0.3494144347621649,78.09835937857532
BAP,11.75,12.17335904582162,-0.8371829980790668,353.1300048828125,358.6499938964844,346.82000732421875,349.4200134277344,291500.0,101855933.91418457,False,-,True,False,False,51.71679297936431,346.06199951171874,339.2589996337891,334.3509994506836,341.11649831136066,305.7524149576823,,2,2.0,1.0,1.0,66.32840207546928,78.33739926021342,10.7,11.549665832519532,0.8482142857142857,0.39971783723283316,78.09398184420678
CIB,12.0,2.024905501556784,0.9612768462029297,74.55000305175781,75.41999816894531,74.2699966430664,74.56999969482422,285300.0,21274820.91293335,False,-,True,False,False,54.30396283062141,73.93800048828125,72.71100006103515,71.0224998474121,74.21216634114583,68.2695831934611,,2,2.0,1.0,1.0,83.80753555928285,79.83878470144131,2.005998229980469,2.6036661148071287,0.8571428571428571,0.3490084756433133,78.09226999179255
SQM,12.0,1.4077541891714729,-0.0608438888613394,82.7699966430664,86.0,81.7300033569336,82.12000274658203,1540600.0,126514076.23138428,False,-,False,False,False,56.838019869809564,81.1479995727539,81.53299942016602,78.64750022888184,76.97483342488607,68.46725012461344,,2,2.0,-1.0,1.0,75.30047236629129,53.244600576041705,3.9739974975585937,3.636665852864583,0.8571428571428571,0.34592472018060244,78.04601365985188
DE,11.5,21.116274284559445,-2.1035598705501646,618.4500122070312,619.239990234375,601.0599975585938,605.0,1263800.0,764599000.0,False,-,True,False,False,49.49309420173142,596.6820068359375,581.5260070800781,577.4530059814454,577.8331665039062,526.0526662190755,,2,2.0,1.0,1.0,50.04732970787458,80.73941541854168,15.84600830078125,16.85216776529948,0.8392857142857143,0.44440341622549284,78.00533695766812
FHB,12.0,0.574271109153135,-1.7209094364023736,26.65999984741211,26.84000015258789,26.174999237060547,26.270000457763672,2229500.0,58568966.02058411,False,-,True,False,False,54.010876433912294,26.11599998474121,25.35499973297119,24.708499908447266,25.66024990081787,25.42412495613098,,2,2.0,1.0,1.0,80.37058334947642,91.8313397942735,0.6620002746582031,0.7490667978922526,0.8571428571428571,0.3417600073306055,77.98354296710193
SLX,11.75,10.07258105603086,0.47910420796501985,98.30999755859375,98.97000122070312,97.88999938964844,98.56999969482422,22000.0,2168539.993286133,False,-,True,False,False,50.57583934056513,96.00799865722657,93.4249984741211,91.03549880981446,94.52883313496908,88.07575003306071,,2,2.0,1.0,1.0,74.0152774511465,90.74269803853221,1.9819992065429688,2.210499954223633,0.8482142857142857,0.3892207590091459,77.93652567085147
TWST,11.5,19.119836880438925,-1.904177523075834,48.810001373291016,49.08000183105469,47.11000061035156,47.90999984741211,726800.0,34820987.88909912,False,-,True,False,False,53.27242369398834,49.84399948120117,48.42799949645996,46.92799949645996,46.59066664377848,39.227999989191694,,2,2.0,1.0,1.0,64.62448244114174,68.93437750705864,2.493999481201172,3.0501665115356444,0.8392857142857143,0.4344277026081603,77.85570125340813
HTH,11.75,7.509997240825794,-1.155155224327531,37.970001220703125,37.970001220703125,37.369998931884766,37.650001525878906,199000.0,7492350.303649902,False,-,True,False,False,50.461694041134464,37.19200057983399,36.41900062561035,35.74950046539307,36.95383332570394,35.416750017801924,,2,2.0,1.0,1.0,64.28196486112124,86.10669443607608,0.9259994506835938,0.9448333104451497,0.8482142857142857,0.37641614905336385,77.74445652151473
BSAC,11.75,7.055959913194765,1.004310772289596,35.25,35.77000045776367,35.09000015258789,35.20000076293945,249300.0,8775360.190200806,False,-,True,False,False,52.488882763738744,34.19000015258789,33.45700035095215,32.54999990463257,33.99549992879232,32.02766669591268,,2,2.0,1.0,1.0,69.52451532919842,67.10456353562707,1.1040008544921875,1.1376666704813638,0.8482142857142857,0.3741474346210065,77.71042580502937
PHIN,11.75,5.1706702032421115,-1.3643146736251555,74.11000061035156,74.13999938964844,72.36499786376953,73.0199966430664,335900.0,24527416.872406006,False,-,True,False,False,52.91591682636682,71.31799926757813,69.63000030517578,67.37849960327148,70.25249977111817,63.695416641235354,,2,2.0,1.0,1.0,72.52663104532529,81.1411266583456,2.1460006713867186,2.2689998626708983,0.8482142857142857,0.36472709908062095,77.5691207719236
ERO,11.75,4.425074415689845,1.0707330531267711,31.549999237060547,31.799999237060547,30.841999053955078,31.149999618530273,864000.0,26913599.670410156,False,-,True,False,False,48.57047930822604,29.88400001525879,28.22199993133545,26.70950002670288,30.029833285013833,27.194083388646444,,2,2.0,1.0,1.0,70.07150334700815,92.26373509965777,1.3939998626708985,1.8908164978027344,0.8482142857142857,0.3610015377203901,77.51323735152013
GILT,11.75,3.6885196930955377,-0.2815379716485933,17.780000686645508,17.799999237060547,17.049999237060547,17.709999084472656,547300.0,9692682.498931885,False,-,True,False,False,51.06406222014844,17.977999877929687,16.648000049591065,16.72749991416931,16.921499935785928,14.929999963442485,,2,2.0,1.0,1.0,50.976591947166696,80.99482940543302,1.2979995727539062,1.148833433787028,0.8482142857142857,0.3573211523694998,77.45803157125677
NIC,11.25,23.65014131062373,-1.1859732728628947,158.50999450683594,158.50999450683594,155.0399932861328,156.63999938964844,114000.0,17856959.930419922,False,-,True,False,False,52.393045079174506,153.79200134277343,150.53600006103517,147.77249984741212,148.8093340555827,136.97925046284993,,2,2.0,1.0,1.0,66.6983255243978,88.16158374263814,3.584002685546875,4.723166020711263,0.8303571428571429,0.45706453534911234,77.43632517309383
MUFG,11.75,3.2018266053218003,-0.5509663006693977,18.059999465942383,18.1200008392334,17.979999542236328,18.049999237060547,2487500.0,44899373.10218811,False,-,True,False,False,48.796067816717766,17.969999694824217,17.464999771118165,17.083999824523925,17.948499902089438,16.811083300908408,,2,2.0,1.0,1.0,62.48138966558207,82.53009338192251,0.45800056457519533,0.49266681671142576,0.8482142857142857,0.3548892650219949,77.4215532610442
SLB,11.5,13.115460660000778,-1.1800584997683106,52.560001373291016,53.75,51.68000030517578,51.91999816894531,13218700.0,686314879.7958374,False,-,True,False,False,57.79987609740715,51.29399948120117,51.235999298095706,49.59499969482422,49.43266665140788,43.62541681925456,,0,2.0,1.0,1.0,69.27851036290437,45.014946509082606,1.6920005798339843,1.780833117167155,0.8392857142857143,0.40442529056048615,77.40566507269301
FLS,11.5,12.747195860961513,-0.0828889252265097,85.0,85.2300033569336,84.05999755859375,84.37999725341797,1368100.0,115440274.24240112,False,-,True,False,False,47.20954238230799,80.96799774169922,77.02999954223633,75.60550003051758,80.07433344523112,74.00624977747599,,2,2.0,1.0,1.0,54.18193432437762,89.93141679883419,3.2319976806640627,2.93383305867513,0.8392857142857143,0.4025851606555976,77.37806312411969
HSBC,11.5,10.72130256755528,-0.011071792630568122,90.93000030517578,90.93000030517578,90.16999816894531,90.26000213623047,1299700.0,117310924.77645874,False,-,True,False,False,51.24423046538162,88.11799926757813,85.14899978637695,82.35949974060058,85.4831667582194,79.38541653951009,,2,2.0,1.0,1.0,69.3900310792385,87.09926697283893,2.2979995727539064,2.295500564575195,0.8392857142857143,0.39246226310189336,77.22621966081412
TRNO,11.5,9.045391079057685,0.07657439372372732,65.6500015258789,66.05999755859375,65.01000213623047,65.33999633789062,575500.0,37603167.892456055,False,-,True,False,False,47.923367371178365,64.03399963378907,62.680999755859375,62.26999988555908,63.296166865030926,61.91175003051758,,2,2.0,1.0,1.0,51.40946880904797,89.73364746448152,1.4759986877441407,1.3988330205281576,0.8392857142857143,0.3840881397646207,77.10060781075504
INDB,11.5,8.341277807866954,-2.0061504657451934,81.12000274658203,81.12000274658203,79.5199966430664,79.62000274658203,223300.0,17779146.613311768,False,-,True,False,False,48.275777886864816,79.3520004272461,77.2270004272461,75.95699958801269,78.90049985249837,75.46600011189778,,2,2.0,1.0,1.0,62.070039013974586,86.3604639515768,2.082000732421875,2.2756668090820313,0.8392857142857143,0.3805698564800736,77.04783356148683
TDS,11.5,7.580379009550264,0.39421880371728335,45.61000061035156,45.959999084472656,45.06999969482422,45.84000015258789,353400.0,16199856.05392456,False,-,True,False,False,51.4761507399731,45.45799942016602,44.213999557495114,43.40849990844727,44.459333419799805,41.86400016148885,,2,2.0,1.0,1.0,72.73480119644763,93.28130269583183,1.1100006103515625,1.2736665725708007,0.8392857142857143,0.376767829685688,76.99080315957104
XLB,11.5,6.628359475843526,0.5612559044014809,51.93000030517578,52.220001220703125,51.880001068115234,51.959999084472656,6137300.0,318894102.38113403,False,-,True,False,False,50.63597846570864,51.136000061035155,50.452000045776366,49.516500091552736,50.60766684214274,47.59404157002767,,2,2.0,1.0,1.0,74.39627329509578,87.49428633668882,0.8139999389648438,0.9506665547688802,0.8392857142857143,0.3720108189190275,76.91944799807113
CARZ,11.5,6.217182451956216,0.9527095210726921,88.55000305175781,89.04000091552734,88.55000305175781,89.01000213623047,1300.0,115713.00277709961,False,-,True,False,False,49.31966864313084,86.29799957275391,83.28699951171875,82.60099983215332,84.49816652933757,81.00099989573161,,2,2.0,1.0,1.0,66.06470969917049,97.54366598493982,1.8760025024414062,1.7266676584879557,0.8392857142857143,0.3699562670318203,76.88862971976303
PDP,11.5,5.399081788141369,0.08429811151884348,130.97000122070312,131.1699981689453,130.02999877929688,130.60000610351562,124300.0,16233580.758666992,True,-,True,False,False,50.0930624608044,127.62400360107422,123.88000106811523,123.05900115966797,124.69366760253907,121.31975034077962,,2,2.0,1.0,1.0,62.88144204060237,93.00908698315013,2.075999450683594,2.7938340504964194,0.8392857142857143,0.3658684163857031,76.82731196007127
MIRM,11.5,5.26315167883793,-3.789792941541492,98.94999694824219,99.2300033569336,92.7699966430664,95.19999694824219,722900.0,68820077.79388428,False,-,True,False,False,50.58883589642295,96.797998046875,94.14999923706054,92.42999992370605,95.84983342488607,84.37845840454102,,2,2.0,1.0,1.0,71.36668273511614,85.17666462134437,3.980601501464844,4.130933252970378,0.8392857142857143,0.36518920658950055,76.81712381312823
GTY,11.25,15.287707329991896,-0.059033226485027956,33.91999816894531,34.02000045776367,33.68000030517578,33.86000061035156,272100.0,9213306.16607666,False,-,True,False,False,51.02416181982825,33.290000915527344,32.6410005569458,32.72100038528443,31.84750010172526,29.92075007756551,,2,2.0,1.0,1.0,41.578239492430654,92.92844106759252,0.5319999694824219,0.6519999821980794,0.8303571428571429,0.415279480449591,76.80954934960101
BKU,11.5,5.01913015286779,-2.036534114949806,47.2599983215332,47.2599983215332,46.59000015258789,46.65999984741211,852400.0,39772983.86993408,False,-,True,False,False,51.31455730683569,46.61600036621094,45.787000274658205,44.79600028991699,46.8511666615804,44.6535000483195,,2,2.0,1.0,1.0,73.7843536928464,84.55669064825408,1.1120002746582032,1.5375000635782878,0.8392857142857143,0.36396989019394593,76.79883406719492
