date,Worst,Neutral,Recovery,HotVeryHot,total_universe,avg_sco,avg_3m,Other,Worst_pct,Neutral_pct,Recovery_pct,HotVeryHot_pct,Other_pct,cell_<0__<0%,cell_<0__0~15%,cell_<0__15~30%,cell_<0__30%+,cell_0~7__<0%,cell_0~7__0~15%,cell_0~7__15~30%,cell_0~7__30%+,cell_8~10__<0%,cell_8~10__0~15%,cell_8~10__15~30%,cell_8~10__30%+,cell_11+__<0%,cell_11+__0~15%,cell_11+__15~30%,cell_11+__30%+,QQQ_close,SPY_close,sco_strong,sco_mid,sco_weak,sco_neg,regime_raw_avg,regime_map_score,strong_zone_cnt,risk_zone_cnt,worst_zone_cnt,regime_state
2024-10-25,27,40,4,0,130,0.77,3.49,59,20.77,30.77,3.08,0.0,45.38,,,,,,,,,,,,,,,,,491.41,,2.0,17.0,49.0,62.0,0.0,0.0,0.0,0.0,0.0,
2024-10-28,27,39,4,0,130,0.38,4.55,60,20.77,30.0,3.08,0.0,46.15,,,,,,,,,,,,,,,,,491.49,,3.0,16.0,45.0,66.0,0.0,0.0,0.0,0.0,0.0,
2024-10-29,36,40,0,0,130,0.37,3.17,54,27.69,30.77,0.0,0.0,41.54,,,,,,,,,,,,,,,,,496.21,,2.0,12.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0,
2024-10-30,26,32,3,0,130,0.33,4.2,69,20.0,24.62,2.31,0.0,53.08,,,,,,,,,,,,,,,,,492.46,,1.0,17.0,39.0,73.0,0.0,0.0,0.0,0.0,0.0,
2024-10-31,28,37,2,1,130,0.07,4.85,62,21.54,28.46,1.54,0.77,47.69,,,,,,,,,,,,,,,,,480.03,,1.0,13.0,42.0,74.0,0.0,0.0,0.0,0.0,0.0,
2024-11-01,21,30,8,1,130,-0.54,6.93,70,16.15,23.08,6.15,0.77,53.85,,,,,,,,,,,,,,,,,483.58,,2.0,6.0,44.0,78.0,0.0,0.0,0.0,0.0,0.0,
2024-11-04,22,28,9,0,130,-1.07,6.47,71,16.92,21.54,6.92,0.0,54.62,,,,,,,,,,,,,,,,,482.17,,0.0,3.0,43.0,84.0,0.0,0.0,0.0,0.0,0.0,
2024-11-05,20,30,10,0,131,-0.99,7.97,71,15.27,22.9,7.63,0.0,54.2,,,,,,,,,,,,,,,,,488.32,,0.0,3.0,48.0,80.0,0.0,0.0,0.0,0.0,0.0,
2024-11-06,27,46,13,0,131,0.06,6.56,45,20.61,35.11,9.92,0.0,34.35,,,,,,,,,,,,,,,,,501.59,,0.0,5.0,66.0,60.0,0.0,0.0,0.0,0.0,0.0,
2024-11-07,24,55,17,0,131,1.63,7.05,35,18.32,41.98,12.98,0.0,26.72,,,,,,,,,,,,,,,,,509.48,,1.0,4.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,
2024-11-08,21,49,10,4,131,2.95,7.93,47,16.03,37.4,7.63,3.05,35.88,,,,,,,,,,,,,,,,,510.08,,4.0,24.0,68.0,35.0,0.0,0.0,0.0,0.0,0.0,
2024-11-11,19,30,6,6,131,3.62,9.16,70,14.5,22.9,4.58,4.58,53.44,,,,,,,,,,,,,,,,,509.78,,27.0,20.0,48.0,36.0,0.0,0.0,0.0,0.0,0.0,
2024-11-12,28,26,5,6,131,3.34,6.75,66,21.37,19.85,3.82,4.58,50.38,,,,,,,,,,,,,,,,,508.86,,29.0,19.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,
2024-11-13,37,12,3,3,131,2.55,4.58,76,28.24,9.16,2.29,2.29,58.02,,,,,,,,,,,,,,,,,508.2,,27.0,20.0,29.0,55.0,0.0,0.0,0.0,0.0,0.0,
2024-11-14,44,10,2,3,131,1.62,3.65,72,33.59,7.63,1.53,2.29,54.96,,,,,,,,,,,,,,,,,504.67,,15.0,29.0,25.0,62.0,0.0,0.0,0.0,0.0,0.0,
2024-11-15,52,5,2,2,131,0.79,1.84,70,39.69,3.82,1.53,1.53,53.44,,,,,,,,,,,,,,,,,492.65,,6.0,38.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,
2024-11-18,49,6,3,3,131,0.37,2.66,70,37.4,4.58,2.29,2.29,53.44,,,,,,,,,,,,,,,,,496.07,,5.0,36.0,17.0,73.0,0.0,0.0,0.0,0.0,0.0,
2024-11-19,51,9,2,3,131,0.22,2.47,66,38.93,6.87,1.53,2.29,50.38,,,,,,,,,,,,,,,,,499.48,,5.0,33.0,19.0,74.0,0.0,0.0,0.0,0.0,0.0,
2024-11-20,44,10,3,4,131,0.32,3.19,70,33.59,7.63,2.29,3.05,53.44,,,,,,,,,,,,,,,,,499.2,,5.0,32.0,21.0,73.0,0.0,0.0,0.0,0.0,0.0,
2024-11-21,54,10,2,3,131,0.66,1.71,62,41.22,7.63,1.53,2.29,47.33,,,,,,,,,,,,,,,,,500.99,,6.0,34.0,21.0,70.0,0.0,0.0,0.0,0.0,0.0,
2024-11-22,51,10,3,3,131,1.19,2.68,64,38.93,7.63,2.29,2.29,48.85,,,,,,,,,,,,,,,,,501.79,,7.0,35.0,21.0,68.0,0.0,0.0,0.0,0.0,0.0,
2024-11-25,51,13,1,3,131,1.81,2.99,63,38.93,9.92,0.76,2.29,48.09,,,,,,,,,,,,,,,,,502.59,,9.0,36.0,25.0,61.0,0.0,0.0,0.0,0.0,0.0,
2024-11-26,46,11,2,4,131,2.34,3.11,68,35.11,8.4,1.53,3.05,51.91,,,,,,,,,,,,,,,,,505.29,,19.0,28.0,26.0,58.0,0.0,0.0,0.0,0.0,0.0,
2024-11-27,40,11,2,4,131,2.87,3.04,74,30.53,8.4,1.53,3.05,56.49,,,,,,,,,,,,,,,,,501.31,,25.0,26.0,28.0,52.0,0.0,0.0,0.0,0.0,0.0,
2024-11-28,40,9,2,5,131,3.97,4.4,75,30.53,6.87,1.53,3.82,57.25,40.0,12.0,2.0,1.0,11.0,9.0,2.0,0.0,2.0,10.0,1.0,1.0,1.0,29.0,6.0,4.0,505.2999877929688,598.8300170898438,,,,,0.0,0.0,0.0,0.0,0.0,
2024-11-29,35,12,4,2,131,3.43,3.02,78,26.72,9.16,3.05,1.53,59.54,,,,,,,,,,,,,,,,,505.71,,33.0,16.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,
2024-12-02,27,16,3,2,131,3.94,4.67,83,20.61,12.21,2.29,1.53,63.36,,,,,,,,,,,,,,,,,511.22,,34.0,15.0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,
2024-12-03,23,22,4,2,131,4.47,5.17,80,17.56,16.79,3.05,1.53,61.07,,,,,,,,,,,,,,,,,512.79,,19.0,35.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,
2024-12-04,22,24,4,4,131,4.91,5.43,77,16.79,18.32,3.05,3.05,58.78,,,,,,,,,,,,,,,,,519.13,,22.0,34.0,49.0,26.0,0.0,0.0,0.0,0.0,0.0,
2024-12-05,22,22,6,5,131,5.17,6.57,76,16.79,16.79,4.58,3.82,58.02,,,,,,,,,,,,,,,,,517.69,,25.0,34.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,
2024-12-06,22,23,4,5,131,5.06,5.77,77,16.79,17.56,3.05,3.82,58.78,,,,,,,,,,,,,,,,,522.32,,23.0,33.0,48.0,27.0,0.0,0.0,0.0,0.0,0.0,
2024-12-09,22,27,4,5,131,4.77,5.13,73,16.79,20.61,3.05,3.82,55.73,,,,,,,,,,,,,,,,,518.25,,23.0,31.0,50.0,27.0,0.0,0.0,0.0,0.0,0.0,
2024-12-10,21,28,5,4,131,4.12,5.09,73,16.03,21.37,3.82,3.05,55.73,,,,,,,,,,,,,,,,,516.49,,13.0,36.0,53.0,29.0,0.0,0.0,0.0,0.0,0.0,
2024-12-11,21,21,5,4,131,3.66,5.29,80,16.03,16.03,3.82,3.05,61.07,,,,,,,,,,,,,,,,,525.73,,11.0,40.0,43.0,37.0,0.0,0.0,0.0,0.0,0.0,
2024-12-12,24,14,5,3,131,3.34,4.77,85,18.32,10.69,3.82,2.29,64.89,,,,,,,,,,,,,,,,,522.34,,12.0,37.0,36.0,46.0,0.0,0.0,0.0,0.0,0.0,
2024-12-13,24,15,5,2,131,3.01,4.4,85,18.32,11.45,3.82,1.53,64.89,,,,,,,,,,,,,,,,,526.34,,12.0,22.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,
2024-12-16,25,18,7,1,131,2.95,4.26,80,19.08,13.74,5.34,0.76,61.07,,,,,,,,,,,,,,,,,533.92,,8.0,19.0,58.0,46.0,0.0,0.0,0.0,0.0,0.0,
2024-12-17,24,20,6,2,131,2.43,4.04,79,18.32,15.27,4.58,1.53,60.31,,,,,,,,,,,,,,,,,531.57,,6.0,19.0,59.0,47.0,0.0,0.0,0.0,0.0,0.0,
2024-12-18,43,17,7,1,131,1.12,-0.06,63,32.82,12.98,5.34,0.76,48.09,,,,,,,,,,,,,,,,,512.39,,2.0,13.0,63.0,53.0,0.0,0.0,0.0,0.0,0.0,
2024-12-19,59,22,6,1,131,-0.33,-0.5,43,45.04,16.79,4.58,0.76,32.82,,,,,,,,,,,,,,,,,510.11,,0.0,9.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,
2024-12-20,70,14,7,1,131,-1.8,-0.75,39,53.44,10.69,5.34,0.76,29.77,,,,,,,,,,,,,,,,,514.56,,0.0,3.0,38.0,90.0,0.0,0.0,0.0,0.0,0.0,
2024-12-23,71,15,4,1,131,-2.84,-1.1,40,54.2,11.45,3.05,0.76,30.53,,,,,,,,,,,,,,,,,519.58,,0.0,2.0,34.0,95.0,0.0,0.0,0.0,0.0,0.0,
2024-12-24,68,14,3,1,131,-2.79,0.02,45,51.91,10.69,2.29,0.76,34.35,,,,,,,,,,,,,,,,,526.62,,0.0,3.0,31.0,97.0,0.0,0.0,0.0,0.0,0.0,
2024-12-26,69,15,6,0,131,-2.3,-1.24,41,52.67,11.45,4.58,0.0,31.3,,,,,,,,,,,,,,,,,526.26,,0.0,5.0,34.0,92.0,0.0,0.0,0.0,0.0,0.0,
2024-12-27,70,19,3,0,131,-1.87,-1.89,39,53.44,14.5,2.29,0.0,29.77,,,,,,,,,,,,,,,,,519.27,,0.0,6.0,35.0,90.0,0.0,0.0,0.0,0.0,0.0,
2024-12-30,71,18,4,0,131,-1.87,-2.52,38,54.2,13.74,3.05,0.0,29.01,,,,,,,,,,,,,,,,,512.36,,2.0,4.0,37.0,88.0,0.0,0.0,0.0,0.0,0.0,
2024-12-31,72,14,4,0,131,-2.21,-2.35,41,54.96,10.69,3.05,0.0,31.3,,,,,,,,,,,,,,,,,508.01,,2.0,3.0,32.0,94.0,0.0,0.0,0.0,0.0,0.0,
2025-01-02,73,10,1,0,131,-2.81,-2.07,47,55.73,7.63,0.76,0.0,35.88,,,,,,,,,,,,,,,,,507.02,,1.0,7.0,23.0,100.0,0.0,0.0,0.0,0.0,0.0,
2025-01-03,70,7,5,0,131,-2.74,-0.45,49,53.44,5.34,3.82,0.0,37.4,,,,,,,,,,,,,,,,,515.31,,1.0,5.0,20.0,105.0,0.0,0.0,0.0,0.0,0.0,
2025-01-06,66,13,5,0,131,-1.91,-0.16,47,50.38,9.92,3.82,0.0,35.88,,,,,,,,,,,,,,,,,521.24,,3.0,3.0,36.0,89.0,0.0,0.0,0.0,0.0,0.0,
2025-01-07,58,19,5,0,131,-1.05,-0.48,49,44.27,14.5,3.82,0.0,37.4,,,,,,,,,,,,,,,,,511.93,,3.0,3.0,46.0,79.0,0.0,0.0,0.0,0.0,0.0,
2025-01-08,53,23,2,0,131,-0.15,-0.87,53,40.46,17.56,1.53,0.0,40.46,,,,,,,,,,,,,,,,,512.02,,2.0,7.0,55.0,67.0,0.0,0.0,0.0,0.0,0.0,
2025-01-09,61,23,4,0,131,0.65,-1.32,43,46.56,17.56,3.05,0.0,32.82,61.0,3.0,0.0,0.0,22.0,23.0,4.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,4.0,0.0,515.27001953125,589.489990234375,,,,,0.0,0.0,0.0,0.0,0.0,
2025-01-10,55,17,6,0,131,-0.06,-1.65,53,41.98,12.98,4.58,0.0,40.46,,,,,,,,,,,,,,,,,504.0,,2.0,8.0,54.0,67.0,0.0,0.0,0.0,0.0,0.0,
2025-01-13,54,10,5,0,131,-0.71,-1.7,62,41.22,7.63,3.82,0.0,47.33,,,,,,,,,,,,,,,,,502.38,,2.0,8.0,46.0,75.0,0.0,0.0,0.0,0.0,0.0,
2025-01-14,58,10,3,0,131,-1.03,-1.93,60,44.27,7.63,2.29,0.0,45.8,,,,,,,,,,,,,,,,,501.9,,2.0,9.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,
2025-01-15,56,10,1,1,131,-0.67,-1.01,63,42.75,7.63,0.76,0.76,48.09,,,,,,,,,,,,,,,,,513.45,,3.0,11.0,38.0,79.0,0.0,0.0,0.0,0.0,0.0,
2025-01-16,48,24,2,2,131,0.37,0.37,55,36.64,18.32,1.53,1.53,41.98,,,,,,,,,,,,,,,,,509.85,,4.0,10.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,
2025-01-17,36,23,3,1,131,1.77,0.4,68,27.48,17.56,2.29,0.76,51.91,,,,,,,,,,,,,,,,,518.45,,5.0,16.0,64.0,46.0,0.0,0.0,0.0,0.0,0.0,
2025-01-20,41,24,3,2,133,2.7,1.06,63,30.83,18.05,2.26,1.5,47.37,41.0,5.0,0.0,0.0,25.0,24.0,3.0,2.0,5.0,8.0,0.0,1.0,1.0,11.0,6.0,1.0,521.739990234375,597.5800170898438,,,,,0.0,0.0,0.0,0.0,0.0,
2025-01-21,21,34,3,1,132,4.02,1.79,73,15.91,25.76,2.27,0.76,55.3,,,,,,,,,,,,,,,,,521.49,,12.0,20.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,
2025-01-22,15,20,3,3,132,5.32,1.74,91,11.36,15.15,2.27,2.27,68.94,,,,,,,,,,,,,,,,,528.16,,15.0,36.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-01-23,13,13,2,5,132,6.34,2.22,99,9.85,9.85,1.52,3.79,75.0,,,,,,,,,,,,,,,,,529.28,,23.0,43.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-01-24,10,14,2,5,132,7.22,2.89,101,7.58,10.61,1.52,3.79,76.52,,,,,,,,,,,,,,,,,526.29,,50.0,30.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-01-27,10,19,3,4,132,7.02,2.63,96,7.58,14.39,2.27,3.03,72.73,,,,,,,,,,,,,,,,,510.97,,33.0,39.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-01-28,9,17,3,5,133,6.71,2.66,99,6.77,12.78,2.26,3.76,74.44,,,,,,,,,,,,,,,,,518.52,,21.0,47.0,56.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-01-29,12,18,4,4,133,6.46,2.79,95,9.02,13.53,3.01,3.01,71.43,,,,,,,,,,,,,,,,,517.55,,24.0,47.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,
2025-01-30,14,17,4,5,133,6.33,3.04,93,10.53,12.78,3.01,3.76,69.92,,,,,,,,,,,,,,,,,519.76,,24.0,46.0,48.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-01-31,15,12,3,3,133,6.23,2.35,100,11.28,9.02,2.26,2.26,75.19,,,,,,,,,,,,,,,,,519.0,,18.0,55.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-02-03,18,8,1,2,133,5.79,1.23,104,13.53,6.02,0.75,1.5,78.2,,,,,,,,,,,,,,,,,514.85,,9.0,69.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,
2025-02-04,21,17,2,3,133,5.61,3.31,90,15.79,12.78,1.5,2.26,67.67,,,,,,,,,,,,,,,,,521.17,,13.0,58.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-02-05,20,15,3,4,133,5.32,4.06,91,15.04,11.28,2.26,3.01,68.42,,,,,,,,,,,,,,,,,523.53,,13.0,60.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-02-06,20,17,5,4,133,5.15,4.55,87,15.04,12.78,3.76,3.01,65.41,,,,,,,,,,,,,,,,,526.26,,9.0,58.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-02-07,21,21,3,4,133,5.14,3.31,84,15.79,15.79,2.26,3.01,63.16,,,,,,,,,,,,,,,,,519.63,,22.0,44.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-02-10,22,15,3,0,133,5.34,3.02,93,16.54,11.28,2.26,0.0,69.92,,,,,,,,,,,,,,,,,525.92,,25.0,39.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-02-11,23,16,3,2,133,5.28,2.15,89,17.29,12.03,2.26,1.5,66.92,,,,,,,,,,,,,,,,,524.66,,20.0,42.0,44.0,27.0,0.0,0.0,0.0,0.0,0.0,
2025-02-12,22,19,2,1,133,5.11,2.45,89,16.54,14.29,1.5,0.75,66.92,,,,,,,,,,,,,,,,,524.97,,23.0,37.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-02-13,18,22,3,3,133,5.29,3.02,87,13.53,16.54,2.26,2.26,65.41,,,,,,,,,,,,,,,,,532.52,,31.0,27.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,
2025-02-14,18,27,3,3,133,5.39,4.09,82,13.53,20.3,2.26,2.26,61.65,,,,,,,,,,,,,,,,,534.76,,33.0,29.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,
2025-02-17,15,21,0,5,133,7.96,6.6,92,11.28,15.79,0.0,3.76,69.17,15.0,10.0,0.0,0.0,7.0,21.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,57.0,9.0,4.0,538.1500244140625,609.7000122070312,,,,,0.0,0.0,0.0,0.0,0.0,
2025-02-18,14,24,3,6,133,5.93,5.75,86,10.53,18.05,2.26,4.51,64.66,,,,,,,,,,,,,,,,,535.97,,36.0,34.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-02-19,15,25,4,5,133,6.34,6.97,84,11.28,18.8,3.01,3.76,63.16,,,,,,,,,,,,,,,,,536.12,,36.0,35.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,
2025-02-20,14,28,4,4,133,6.32,7.18,83,10.53,21.05,3.01,3.01,62.41,,,,,,,,,,,,,,,,,533.85,,34.0,36.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,
2025-02-21,16,47,6,4,133,5.44,5.67,60,12.03,35.34,4.51,3.01,45.11,,,,,,,,,,,,,,,,,522.77,,24.0,21.0,66.0,22.0,0.0,0.0,0.0,0.0,0.0,
2025-02-24,20,57,7,3,133,4.36,4.66,46,15.04,42.86,5.26,2.26,34.59,,,,,,,,,,,,,,,,,516.6,,12.0,20.0,76.0,25.0,0.0,0.0,0.0,0.0,0.0,
2025-02-25,28,47,7,3,133,3.15,4.08,48,21.05,35.34,5.26,2.26,36.09,,,,,,,,,,,,,,,,,510.09,,7.0,25.0,64.0,37.0,0.0,0.0,0.0,0.0,0.0,
2025-02-26,33,38,8,3,133,2.15,3.7,51,24.81,28.57,6.02,2.26,38.35,,,,,,,,,,,,,,,,,511.32,,7.0,22.0,53.0,51.0,0.0,0.0,0.0,0.0,0.0,
2025-02-27,45,30,4,2,133,1.51,2.56,52,33.83,22.56,3.01,1.5,39.1,,,,,,,,,,,,,,,,,497.12,,8.0,16.0,52.0,57.0,0.0,0.0,0.0,0.0,0.0,
2025-02-28,50,33,3,2,133,0.76,1.33,45,37.59,24.81,2.26,1.5,33.83,,,,,,,,,,,,,,,,,504.97,,7.0,14.0,49.0,63.0,0.0,0.0,0.0,0.0,0.0,
2025-03-03,59,28,8,2,133,0.41,1.11,36,44.36,21.05,6.02,1.5,27.07,,,,,,,,,,,,,,,,,493.92,,7.0,11.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,
2025-03-04,60,25,9,2,133,-0.33,0.63,37,45.11,18.8,6.77,1.5,27.82,,,,,,,,,,,,,,,,,492.43,,6.0,9.0,44.0,74.0,0.0,0.0,0.0,0.0,0.0,
2025-03-05,58,17,10,1,133,-0.45,2.08,47,43.61,12.78,7.52,0.75,35.34,,,,,,,,,,,,,,,,,498.85,,1.0,17.0,36.0,79.0,0.0,0.0,0.0,0.0,0.0,
2025-03-06,63,20,4,1,133,-0.56,1.22,45,47.37,15.04,3.01,0.75,33.83,,,,,,,,,,,,,,,,,485.12,,2.0,20.0,30.0,81.0,0.0,0.0,0.0,0.0,0.0,
2025-03-07,59,17,5,1,133,-0.42,1.61,51,44.36,12.78,3.76,0.75,38.35,,,,,,,,,,,,,,,,,488.69,,2.0,21.0,33.0,77.0,0.0,0.0,0.0,0.0,0.0,
2025-03-10,62,18,3,1,133,-0.35,-0.04,49,46.62,13.53,2.26,0.75,36.84,,,,,,,,,,,,,,,,,469.75,,6.0,13.0,35.0,79.0,0.0,0.0,0.0,0.0,0.0,
2025-03-11,64,21,3,1,133,-0.77,-0.57,44,48.12,15.79,2.26,0.75,33.08,,,,,,,,,,,,,,,,,468.63,,5.0,10.0,39.0,79.0,0.0,0.0,0.0,0.0,0.0,
2025-03-12,64,26,2,1,133,-1.23,-0.83,40,48.12,19.55,1.5,0.75,30.08,,,,,,,,,,,,,,,,,473.92,,3.0,5.0,43.0,82.0,0.0,0.0,0.0,0.0,0.0,
2025-03-13,72,26,1,1,133,-1.76,-1.09,33,54.14,19.55,0.75,0.75,24.81,,,,,,,,,,,,,,,,,465.39,,2.0,5.0,38.0,88.0,0.0,0.0,0.0,0.0,0.0,
2025-03-14,64,29,3,0,133,-1.76,1.21,37,48.12,21.8,2.26,0.0,27.82,,,,,,,,,,,,,,,,,476.64,,2.0,4.0,41.0,86.0,0.0,0.0,0.0,0.0,0.0,
2025-03-17,61,31,5,0,133,-0.86,2.12,36,45.86,23.31,3.76,0.0,27.07,,,,,,,,,,,,,,,,,479.73,,2.0,6.0,45.0,80.0,0.0,0.0,0.0,0.0,0.0,
2025-03-18,59,34,7,0,133,0.22,3.19,33,44.36,25.56,5.26,0.0,24.81,,,,,,,,,,,,,,,,,471.55,,2.0,11.0,48.0,72.0,0.0,0.0,0.0,0.0,0.0,
2025-03-19,52,32,5,0,133,1.43,3.19,44,39.1,24.06,3.76,0.0,33.08,,,,,,,,,,,,,,,,,477.86,,6.0,12.0,51.0,64.0,0.0,0.0,0.0,0.0,0.0,
2025-03-20,35,34,4,0,133,2.34,2.3,60,26.32,25.56,3.01,0.0,45.11,,,,,,,,,,,,,,,,,476.24,,6.0,16.0,64.0,47.0,0.0,0.0,0.0,0.0,0.0,
2025-03-21,35,33,5,0,133,2.19,1.73,60,26.32,24.81,3.76,0.0,45.11,,,,,,,,,,,,,,,,,477.81,,4.0,19.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,
2025-03-24,25,38,12,0,133,2.21,4.72,58,18.8,28.57,9.02,0.0,43.61,,,,,,,,,,,,,,,,,488.3,,4.0,18.0,69.0,42.0,0.0,0.0,0.0,0.0,0.0,
2025-03-25,22,40,14,0,133,2.13,4.9,57,16.54,30.08,10.53,0.0,42.86,,,,,,,,,,,,,,,,,491.08,,3.0,15.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,
2025-03-26,23,47,8,0,133,1.89,3.74,55,17.29,35.34,6.02,0.0,41.35,,,,,,,,,,,,,,,,,482.05,,4.0,9.0,79.0,41.0,0.0,0.0,0.0,0.0,0.0,
2025-03-27,23,42,9,0,133,2.0,2.98,59,17.29,31.58,6.77,0.0,44.36,,,,,,,,,,,,,,,,,479.3,,3.0,11.0,77.0,42.0,0.0,0.0,0.0,0.0,0.0,
2025-03-28,24,35,6,0,133,1.41,1.32,68,18.05,26.32,4.51,0.0,51.13,,,,,,,,,,,,,,,,,466.68,,1.0,15.0,72.0,45.0,0.0,0.0,0.0,0.0,0.0,
2025-03-31,26,39,5,0,133,0.52,0.93,63,19.55,29.32,3.76,0.0,47.37,,,,,,,,,,,,,,,,,466.66,,1.0,12.0,74.0,46.0,0.0,0.0,0.0,0.0,0.0,
2025-04-01,33,37,7,0,133,0.09,1.5,56,24.81,27.82,5.26,0.0,42.11,,,,,,,,,,,,,,,,,470.42,,4.0,7.0,67.0,55.0,0.0,0.0,0.0,0.0,0.0,
2025-04-02,42,24,7,0,133,-0.48,2.16,60,31.58,18.05,5.26,0.0,45.11,,,,,,,,,,,,,,,,,473.86,,4.0,9.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,
2025-04-03,49,11,8,0,133,-1.35,-0.25,65,36.84,8.27,6.02,0.0,48.87,,,,,,,,,,,,,,,,,448.49,,3.0,10.0,37.0,83.0,0.0,0.0,0.0,0.0,0.0,
2025-04-04,68,8,2,0,133,-2.46,-4.56,55,51.13,6.02,1.5,0.0,41.35,,,,,,,,,,,,,,,,,420.63,,4.0,3.0,28.0,98.0,0.0,0.0,0.0,0.0,0.0,
2025-04-07,99,5,1,0,133,-4.14,-8.15,28,74.44,3.76,0.75,0.0,21.05,,,,,,,,,,,,,,,,,421.65,,1.0,4.0,14.0,114.0,0.0,0.0,0.0,0.0,0.0,
2025-04-08,110,6,1,0,133,-5.89,-9.49,16,82.71,4.51,0.75,0.0,12.03,,,,,,,,,,,,,,,,,414.06,,0.0,1.0,7.0,125.0,0.0,0.0,0.0,0.0,0.0,
2025-04-09,93,6,1,0,133,-6.47,-4.52,33,69.92,4.51,0.75,0.0,24.81,,,,,,,,,,,,,,,,,463.76,,0.0,1.0,7.0,125.0,0.0,0.0,0.0,0.0,0.0,
2025-04-10,93,3,1,0,133,-6.6,-5.02,36,69.92,2.26,0.75,0.0,27.07,,,,,,,,,,,,,,,,,444.03,,0.0,0.0,4.0,129.0,0.0,0.0,0.0,0.0,0.0,
2025-04-11,80,1,2,0,133,-5.98,-2.6,50,60.15,0.75,1.5,0.0,37.59,,,,,,,,,,,,,,,,,452.21,,0.0,0.0,5.0,128.0,0.0,0.0,0.0,0.0,0.0,
2025-04-14,74,4,3,0,133,-4.98,-1.57,52,55.64,3.01,2.26,0.0,39.1,,,,,,,,,,,,,,,,,455.28,,0.0,0.0,12.0,121.0,0.0,0.0,0.0,0.0,0.0,
2025-04-15,71,5,1,0,133,-4.24,-1.86,56,53.38,3.76,0.75,0.0,42.11,,,,,,,,,,,,,,,,,455.78,,0.0,1.0,15.0,117.0,0.0,0.0,0.0,0.0,0.0,
2025-04-16,78,9,2,1,133,-3.67,-3.83,43,58.65,6.77,1.5,0.75,32.33,,,,,,,,,,,,,,,,,442.04,,0.0,4.0,20.0,109.0,0.0,0.0,0.0,0.0,0.0,
2025-04-17,74,19,4,1,133,-2.9,-2.97,35,55.64,14.29,3.01,0.75,26.32,,,,,,,,,,,,,,,,,441.96,,1.0,5.0,30.0,97.0,0.0,0.0,0.0,0.0,0.0,
2025-04-18,77,30,1,1,133,-1.72,-4.67,24,57.89,22.56,0.75,0.75,18.05,77.0,10.0,0.0,0.0,5.0,30.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,444.1000061035156,526.4099731445312,,,,,0.0,0.0,0.0,0.0,0.0,
2025-04-21,72,23,2,1,133,-1.93,-4.25,35,54.14,17.29,1.5,0.75,26.32,,,,,,,,,,,,,,,,,431.02,,4.0,5.0,35.0,89.0,0.0,0.0,0.0,0.0,0.0,
2025-04-22,69,26,1,1,133,-1.12,-4.2,36,51.88,19.55,0.75,0.75,27.07,,,,,,,,,,,,,,,,,442.34,,5.0,5.0,42.0,81.0,0.0,0.0,0.0,0.0,0.0,
2025-04-23,59,27,1,1,133,0.15,-3.21,45,44.36,20.3,0.75,0.75,33.83,,,,,,,,,,,,,,,,,452.37,,4.0,11.0,45.0,73.0,0.0,0.0,0.0,0.0,0.0,
