date,ticker,industry,rank,close,sco,trend,위치,raw_mult,floor_mult,base_w,internal_w,alloc_pct,alloc_amount,atr_excluded,vol63,atr_stage_val,k_mult,kospi_trend,last_trend
2023-02-21,229200,코스닥,1,11422.0,14.75,GREEN,1,0.55,0.55,0.33,0.322034,0.177119,17711864,False,27.1747,0,0.2,-,-
2023-02-21,117680,철강주,2,8555.0,15.0,LIME,1,0.6,0.6,0.27,0.27735,0.16641,16640986,False,22.6561,0,0.2,-,-
2023-02-21,117460,에너지,3,15999.0,15.25,GREEN,1,0.6,0.6,0.2,0.205444,0.123267,12326656,False,21.9244,0,0.2,-,-
2023-02-21,195930,유로스,4,14841.0,14.75,-,2,0.5,0.5,0.1,0.102722,0.051361,5136106,False,15.0068,0,0.2,-,-
2023-02-21,305720,이차전,5,22892.0,12.25,-,1,0.4,0.4,0.1,0.09245,0.03698,3697996,False,30.426,0,0.2,-,-
2023-02-22,117680,철강주,1,8409.0,15.5,LIME,1,0.0,0.0,0.35,0.357143,0.0,0,False,22.8588,0,0.0,RED,-
2023-02-22,229200,코스닥,2,11106.0,14.25,-,2,0.0,0.0,0.3,0.290816,0.0,0,False,27.6829,0,0.0,RED,-
2023-02-22,117460,에너지,3,15616.0,14.5,GREEN,2,0.0,0.0,0.25,0.255102,0.0,0,False,22.4365,0,0.0,RED,-
2023-02-22,195930,유로스,4,14666.0,11.0,-,4,0.0,0.0,0.1,0.096939,0.0,0,False,15.2375,1,0.0,RED,-
2023-02-23,117680,철강주,1,8293.0,15.0,LIME,2,0.0,0.0,0.35,0.35533,0.0,0,False,22.975,0,0.0,RED,RED
2023-02-23,229200,코스닥,2,11170.0,13.25,-,2,0.0,0.0,0.3,0.28934,0.0,0,False,27.3342,0,0.0,RED,RED
2023-02-23,117700,건설주,3,2921.0,13.0,-,2,0.0,0.0,0.25,0.253807,0.0,0,False,22.4161,0,0.0,RED,RED
2023-02-23,117460,에너지,4,15582.0,11.75,-,3,0.0,0.0,0.1,0.101523,0.0,0,False,22.2239,0,0.0,RED,RED
2023-02-24,117680,철강주,1,8095.0,13.75,LIME,2,0.0,0.0,0.45,0.444156,0.0,0,False,23.1148,1,0.0,RED,RED
2023-02-24,229200,코스닥,2,11046.0,11.25,-,3,0.0,0.0,0.3,0.296104,0.0,0,False,27.2628,0,0.0,RED,RED
2023-02-24,139230,조선주,3,2985.0,12.0,GREEN,2,0.0,0.0,0.25,0.25974,0.0,0,False,21.3885,0,0.0,RED,RED
2023-02-27,117680,철강주,1,8141.0,12.0,LIME,2,0.0,0.0,1.0,1.0,0.0,0,False,22.7002,1,0.0,RED,RED
2023-03-02,411060,금현물,1,11030.0,12.0,LIME,1,0.0,0.0,0.55,0.589812,0.0,0,False,8.5701,0,0.0,RED,RED
2023-03-02,305720,이차전,2,23000.0,11.5,-,1,0.0,0.0,0.45,0.410188,0.0,0,False,29.9684,0,0.0,RED,RED
2023-03-03,305720,이차전,1,24199.0,14.75,-,1,0.0,0.0,0.45,0.43734,0.0,0,False,31.5975,0,0.0,RED,RED
2023-03-03,411060,금현물,2,11060.0,14.0,LIME,1,0.0,0.0,0.3,0.306905,0.0,0,False,8.5107,0,0.0,RED,RED
2023-03-03,229200,코스닥,3,11491.0,11.25,-,1,0.0,0.0,0.25,0.255754,0.0,0,False,27.294,0,0.0,RED,RED
2023-03-06,305720,이차전,1,25859.0,15.5,LIME,1,0.0,0.0,0.35,0.326425,0.0,0,False,34.3189,0,0.0,RED,RED
2023-03-06,229200,코스닥,2,11764.0,13.5,GREEN,1,0.0,0.0,0.3,0.310881,0.0,0,False,27.3373,0,0.0,RED,RED
2023-03-06,117460,에너지,3,16494.0,13.5,LIME,1,0.0,0.0,0.25,0.259067,0.0,0,False,22.5231,0,0.0,RED,RED
2023-03-06,411060,금현물,4,11015.0,14.0,LIME,2,0.0,0.0,0.1,0.103627,0.0,0,False,8.5539,0,0.0,RED,RED
2023-03-07,305720,이차전,1,26126.0,16.0,LIME,1,0.0,0.0,0.35,0.326425,0.0,0,False,34.1022,0,0.0,RED,RED
2023-03-07,117460,에너지,2,16561.0,15.25,LIME,1,0.0,0.0,0.3,0.310881,0.0,0,False,22.1426,0,0.0,RED,RED
2023-03-07,229200,코스닥,3,11749.0,14.75,GREEN,1,0.0,0.0,0.25,0.259067,0.0,0,False,26.9124,0,0.0,RED,RED
2023-03-07,411060,금현물,4,11010.0,13.0,LIME,2,0.0,0.0,0.1,0.103627,0.0,0,False,8.5112,0,0.0,RED,RED
2023-03-08,305720,이차전,1,25884.0,16.0,LIME,1,0.0,0.0,0.35,0.326425,0.0,0,False,33.4861,0,0.0,RED,RED
2023-03-08,229200,코스닥,2,11764.0,16.0,GREEN,1,0.0,0.0,0.3,0.310881,0.0,0,False,26.9014,0,0.0,RED,RED
2023-03-08,117460,에너지,3,16309.0,16.0,LIME,1,0.0,0.0,0.25,0.259067,0.0,0,False,22.3584,0,0.0,RED,RED
2023-03-08,411060,금현물,4,11045.0,13.0,LIME,1,0.0,0.0,0.1,0.103627,0.0,0,False,8.5281,0,0.0,RED,RED
2023-03-09,305720,이차전,1,25022.0,15.0,-,2,0.0,0.0,0.35,0.326425,0.0,0,False,34.2153,0,0.0,RED,RED
2023-03-09,229200,코스닥,2,11656.0,15.0,GREEN,2,0.0,0.0,0.3,0.310881,0.0,0,False,26.649,0,0.0,RED,RED
2023-03-09,117460,에너지,3,16120.0,15.0,-,2,0.0,0.0,0.25,0.259067,0.0,0,False,22.249,0,0.0,RED,RED
2023-03-09,411060,금현물,4,11085.0,13.0,LIME,1,0.0,0.0,0.1,0.103627,0.0,0,False,8.546,0,0.0,RED,RED
2023-03-10,117700,건설주,1,2999.0,16.0,GREEN,1,0.0,0.0,0.33,0.349391,0.0,0,False,22.6106,0,0.0,RED,RED
2023-03-10,305720,이차전,2,24938.0,13.75,-,2,0.0,0.0,0.27,0.242986,0.0,0,False,34.239,0,0.0,RED,RED
2023-03-10,229200,코스닥,3,11388.0,13.0,-,3,0.0,0.0,0.2,0.201165,0.0,0,False,27.0924,0,0.0,RED,RED
2023-03-10,411060,금현물,4,11165.0,14.0,LIME,1,0.0,0.0,0.1,0.105876,0.0,0,False,8.6406,0,0.0,RED,RED
2023-03-10,117460,에너지,5,15950.0,12.75,-,3,0.0,0.0,0.1,0.100582,0.0,0,False,22.2796,1,0.0,RED,RED
2023-03-13,117700,건설주,1,2979.0,15.0,GREEN,2,0.0,0.0,0.33,0.341969,0.0,0,False,22.6314,0,0.0,RED,RED
2023-03-13,411060,금현물,2,11285.0,15.25,LIME,1,0.0,0.0,0.27,0.279793,0.0,0,False,8.6451,0,0.0,RED,RED
2023-03-13,305720,이차전,3,25295.0,12.0,-,2,0.0,0.0,0.2,0.176166,0.0,0,False,33.9555,0,0.0,RED,RED
2023-03-13,117460,에너지,4,16349.0,12.0,-,1,0.0,0.0,0.1,0.103627,0.0,0,False,22.7134,0,0.0,RED,RED
2023-03-13,229200,코스닥,5,11516.0,11.25,-,2,0.0,0.0,0.1,0.098446,0.0,0,False,27.1523,0,0.0,RED,RED
2023-03-14,411060,금현물,1,11500.0,15.5,LIME,1,0.0,0.0,0.55,0.602162,0.0,0,False,9.3391,0,0.0,RED,RED
2023-03-14,117700,건설주,2,2907.0,12.25,GREEN,4,0.0,0.0,0.45,0.397838,0.0,0,False,23.1186,1,0.0,RED,RED
2023-03-15,411060,금현물,1,11325.0,15.75,LIME,1,0.0,0.0,0.55,0.589812,0.0,0,False,9.8125,0,0.0,RED,RED
2023-03-15,117700,건설주,2,2979.0,11.5,GREEN,1,0.0,0.0,0.45,0.410188,0.0,0,False,23.2648,0,0.0,RED,RED
2023-03-16,411060,금현물,1,11590.0,16.0,LIME,1,0.0,0.0,0.45,0.45,0.0,0,False,10.7898,0,0.0,RED,RED
2023-03-16,117700,건설주,2,3031.0,11.5,GREEN,1,0.0,0.0,0.3,0.3,0.0,0,False,23.3961,0,0.0,RED,RED
2023-03-16,117460,에너지,3,16300.0,11.5,-,1,0.0,0.0,0.25,0.25,0.0,0,False,23.6235,0,0.0,RED,RED
2023-03-17,411060,금현물,1,11595.0,16.0,LIME,1,0.0,0.0,0.55,0.575916,0.0,0,False,10.7039,0,0.0,RED,RED
2023-03-17,117700,건설주,2,3014.0,12.0,GREEN,1,0.0,0.0,0.45,0.424084,0.0,0,False,23.3176,0,0.0,RED,RED
2023-03-20,411060,금현물,1,12000.0,16.0,LIME,1,0.0,0.0,0.55,0.575916,0.0,0,False,12.6314,0,0.0,RED,RED
2023-03-20,117700,건설주,2,2989.0,13.75,GREEN,2,0.0,0.0,0.45,0.424084,0.0,0,False,23.1812,0,0.0,RED,RED
2023-03-21,411060,금현물,1,11935.0,16.0,LIME,1,0.0,0.0,0.55,0.575916,0.0,0,False,12.6964,0,0.0,RED,RED
2023-03-21,117700,건설주,2,2999.0,12.25,GREEN,2,0.0,0.0,0.45,0.424084,0.0,0,False,23.0212,0,0.0,RED,RED
2023-03-22,411060,금현물,1,11660.0,15.0,LIME,2,0.22,0.22,0.55,0.575916,0.126702,12670157,False,13.6011,0,0.2,-,RED
2023-03-22,229200,코스닥,2,11854.0,12.25,GREEN,1,0.2,0.2,0.45,0.424084,0.084817,8481675,False,28.4968,0,0.2,-,RED
2023-03-23,229200,코스닥,1,11859.0,13.0,GREEN,1,0.5,0.5,0.55,0.52381,0.261905,26190476,False,28.131,0,0.3,-,-
2023-03-23,411060,금현물,2,11715.0,13.75,LIME,2,0.45,0.45,0.45,0.47619,0.214286,21428571,False,13.4827,0,0.3,-,-
2023-03-24,229200,코스닥,1,11983.0,14.75,GREEN,1,0.55,0.55,0.45,0.455696,0.250633,25063291,False,28.1662,0,0.2,-,-
2023-03-24,411060,금현물,2,11810.0,12.5,LIME,2,0.35,0.35,0.3,0.303797,0.106329,10632911,False,13.5041,0,0.2,-,-
2023-03-24,305720,이차전,3,25944.0,11.0,-,1,0.35,0.35,0.25,0.240506,0.084177,8417721,False,34.7136,0,0.2,-,-
2023-03-27,229200,코스닥,1,12021.0,16.0,GREEN,1,0.6,0.6,0.35,0.360825,0.216495,21649484,False,27.8317,0,0.2,-,-
2023-03-27,305720,이차전,2,26568.0,13.75,-,1,0.5,0.5,0.3,0.278351,0.139175,13917525,False,34.9094,0,0.2,-,-
2023-03-27,117460,에너지,3,16349.0,13.0,-,1,0.5,0.5,0.25,0.257732,0.128866,12886597,False,23.3326,0,0.2,-,-
2023-03-27,411060,금현물,4,11840.0,11.75,LIME,1,0.35,0.35,0.1,0.103093,0.036082,3608247,False,13.4735,0,0.2,-,-
2023-03-28,229200,코스닥,1,12041.0,16.0,GREEN,1,0.7,0.6,0.33,0.342679,0.239875,23987538,False,26.4502,0,0.7,GREEN,-
2023-03-28,305720,이차전,2,26355.0,15.0,-,1,0.7,0.6,0.27,0.252336,0.176636,17663551,False,33.991,0,0.7,GREEN,-
2023-03-28,091160,반도체,3,27453.0,13.75,GREEN,1,0.7,0.5,0.2,0.1973,0.13811,13811007,False,30.2208,0,0.7,GREEN,-
2023-03-28,117460,에너지,4,16431.0,14.0,-,1,0.7,0.55,0.1,0.103842,0.07269,7268951,False,22.7994,0,0.7,GREEN,-
2023-03-28,411060,금현물,5,11740.0,11.0,LIME,2,0.7,0.3,0.1,0.103842,0.07269,7268951,False,13.4906,0,0.7,GREEN,-
2023-03-29,305720,이차전,1,26757.0,15.75,LIME,1,0.7,0.6,0.33,0.310345,0.217241,21724137,False,34.0428,0,0.7,GREEN,GREEN
2023-03-29,229200,코스닥,2,12235.0,16.0,GREEN,1,0.7,0.6,0.27,0.282132,0.197492,19749216,False,26.3884,0,0.7,GREEN,GREEN
2023-03-29,091160,반도체,3,27707.0,14.75,GREEN,1,0.7,0.55,0.2,0.198537,0.138976,13897596,False,30.2073,0,0.7,GREEN,GREEN
2023-03-29,117460,에너지,4,16911.0,14.75,LIME,1,0.7,0.55,0.1,0.104493,0.073145,7314524,False,23.3812,0,0.7,GREEN,GREEN
2023-03-29,411060,금현물,5,11770.0,11.0,LIME,2,0.7,0.3,0.1,0.104493,0.073145,7314524,False,13.4458,0,0.7,GREEN,GREEN
2023-03-30,305720,이차전,1,27202.0,16.0,LIME,1,0.7,0.6,0.35,0.338422,0.236896,23689567,False,34.0955,0,0.7,GREEN,GREEN
2023-03-30,229200,코스닥,2,12399.0,16.0,GREEN,1,0.7,0.6,0.3,0.305344,0.21374,21374045,False,26.3729,0,0.7,GREEN,GREEN
2023-03-30,091160,반도체,3,28284.0,15.5,GREEN,1,0.7,0.6,0.25,0.254453,0.178117,17811704,False,30.3955,0,0.7,GREEN,GREEN
2023-03-30,117460,에너지,4,17256.0,15.5,LIME,1,0.7,0.6,0.1,0.101781,0.071247,7124681,False,23.6335,0,0.7,GREEN,GREEN
2023-03-31,305720,이차전,1,27395.0,16.0,LIME,1,0.7,0.6,0.35,0.338422,0.236896,23689567,False,32.7685,0,0.7,GREEN,GREEN
2023-03-31,091160,반도체,2,28460.0,16.0,GREEN,1,0.7,0.6,0.3,0.305344,0.21374,21374045,False,30.0541,0,0.7,GREEN,GREEN
2023-03-31,229200,코스닥,3,12478.0,16.0,GREEN,1,0.7,0.6,0.25,0.254453,0.178117,17811704,False,25.554,0,0.7,GREEN,GREEN
2023-03-31,117460,에너지,4,17338.0,15.75,LIME,1,0.7,0.6,0.1,0.101781,0.071247,7124681,False,23.2654,0,0.7,GREEN,GREEN
2023-04-03,305720,이차전,1,28228.0,16.0,LIME,1,0.7,0.6,0.35,0.338422,0.236896,23689567,False,33.0308,0,0.7,GREEN,GREEN
2023-04-03,229200,코스닥,2,12553.0,16.0,LIME,1,0.7,0.6,0.3,0.305344,0.21374,21374045,False,25.1483,0,0.7,GREEN,GREEN
2023-04-03,091160,반도체,3,28230.0,16.0,GREEN,1,0.7,0.6,0.25,0.254453,0.178117,17811704,False,29.5437,0,0.7,GREEN,GREEN
2023-04-03,117460,에너지,4,17286.0,16.0,LIME,1,0.7,0.6,0.1,0.101781,0.071247,7124681,False,22.8087,0,0.7,GREEN,GREEN
2023-04-04,305720,이차전,1,27741.0,16.0,LIME,1,0.7,0.6,0.35,0.338422,0.236896,23689567,False,33.1897,0,0.7,GREEN,GREEN
2023-04-04,229200,코스닥,2,12577.0,16.0,LIME,1,0.7,0.6,0.3,0.305344,0.21374,21374045,False,25.0294,0,0.7,GREEN,GREEN
2023-04-04,117460,에너지,3,17226.0,16.0,LIME,1,0.7,0.6,0.25,0.254453,0.178117,17811704,False,22.7629,0,0.7,GREEN,GREEN
2023-04-04,091160,반도체,4,27580.0,15.0,GREEN,2,0.7,0.55,0.1,0.101781,0.071247,7124681,False,29.858,0,0.7,GREEN,GREEN
2023-04-05,305720,이차전,1,28614.0,16.0,LIME,1,0.7,0.6,0.35,0.338422,0.236896,23689567,False,33.3711,0,0.7,GREEN,GREEN
2023-04-05,229200,코스닥,2,12855.0,16.0,LIME,1,0.7,0.6,0.3,0.305344,0.21374,21374045,False,25.2725,0,0.7,GREEN,GREEN
2023-04-05,117460,에너지,3,17431.0,16.0,LIME,1,0.7,0.6,0.25,0.254453,0.178117,17811704,False,22.7835,0,0.7,GREEN,GREEN
2023-04-05,091160,반도체,4,27614.0,13.25,GREEN,2,0.7,0.45,0.1,0.101781,0.071247,7124681,False,29.8549,0,0.7,GREEN,GREEN
2023-04-06,305720,이차전,1,28540.0,16.0,LIME,1,0.6,0.6,0.35,0.340153,0.204092,20409207,False,33.4156,0,0.5,GREEN,GREEN
2023-04-06,229200,코스닥,2,12775.0,16.0,LIME,1,0.6,0.6,0.3,0.306905,0.184143,18414322,False,25.3682,0,0.5,GREEN,GREEN
2023-04-06,117460,에너지,3,17226.0,14.5,LIME,2,0.5,0.5,0.25,0.255754,0.127877,12787723,False,22.9476,0,0.5,GREEN,GREEN
2023-04-06,091160,반도체,4,27063.0,11.0,GREEN,3,0.5,0.3,0.1,0.097187,0.048593,4859335,False,28.6772,1,0.5,GREEN,GREEN
2023-04-07,305720,이차전,1,28937.0,16.0,LIME,1,0.7,0.6,0.35,0.326425,0.228497,22849740,False,32.9538,0,0.7,GREEN,GREEN
2023-04-07,229200,코스닥,2,13158.0,16.0,LIME,1,0.7,0.6,0.3,0.310881,0.217617,21761658,False,25.636,0,0.7,GREEN,GREEN
2023-04-07,411060,금현물,3,12460.0,16.0,LIME,1,0.7,0.6,0.25,0.259067,0.181347,18134715,False,14.0956,0,0.7,GREEN,GREEN
2023-04-07,117460,에너지,4,17717.0,14.5,LIME,1,0.7,0.55,0.1,0.103627,0.072539,7253886,False,23.2886,0,0.7,GREEN,GREEN
2023-04-10,305720,이차전,1,30244.0,16.0,LIME,1,0.7,0.6,0.35,0.326425,0.228497,22849740,False,33.7428,0,0.7,GREEN,GREEN
2023-04-10,229200,코스닥,2,13548.0,16.0,LIME,1,0.7,0.6,0.3,0.310881,0.217617,21761658,False,25.9093,0,0.7,GREEN,GREEN
2023-04-10,117460,에너지,3,18779.0,14.5,LIME,1,0.7,0.55,0.25,0.259067,0.181347,18134715,False,25.7034,0,0.7,GREEN,GREEN
2023-04-10,411060,금현물,4,12205.0,15.0,LIME,2,0.7,0.55,0.1,0.103627,0.072539,7253886,False,14.6616,0,0.7,GREEN,GREEN
2023-04-11,305720,이차전,1,30532.0,16.0,LIME,1,0.85,0.6,0.35,0.326425,0.277461,27746113,False,33.5876,0,0.85,LIME,GREEN
2023-04-11,229200,코스닥,2,13766.0,16.0,LIME,1,0.85,0.6,0.3,0.310881,0.264249,26424870,False,25.8643,0,0.85,LIME,GREEN
2023-04-11,117460,에너지,3,19323.0,14.5,LIME,1,0.85,0.55,0.25,0.259067,0.220207,22020725,False,25.5789,0,0.85,LIME,GREEN
2023-04-11,411060,금현물,4,12225.0,14.0,LIME,2,0.85,0.5,0.1,0.103627,0.088083,8808290,False,14.6382,0,0.85,LIME,GREEN
2023-04-12,229200,코스닥,1,13478.0,16.0,LIME,1,0.85,0.6,0.35,0.358974,0.305128,30512820,False,25.9136,0,0.85,LIME,LIME
2023-04-12,117460,에너지,2,18381.0,16.0,LIME,1,0.85,0.6,0.3,0.307692,0.261538,26153846,False,27.7588,0,0.85,LIME,LIME
2023-04-12,305720,이차전,3,29382.0,15.0,LIME,2,0.85,0.55,0.25,0.230769,0.196154,19615384,False,34.7705,0,0.85,LIME,LIME
2023-04-12,411060,금현물,4,12330.0,13.75,LIME,1,0.85,0.5,0.1,0.102564,0.087179,8717948,False,14.6627,0,0.85,LIME,LIME
2023-04-13,229200,코스닥,1,13483.0,15.0,LIME,2,0.85,0.55,0.33,0.333333,0.283333,28333333,False,25.6637,0,0.85,LIME,LIME
2023-04-13,117460,에너지,2,18338.0,15.0,LIME,2,0.85,0.55,0.27,0.272727,0.231818,23181818,False,27.6213,0,0.85,LIME,LIME
2023-04-13,377990,신재생,3,10332.0,15.25,LIME,1,0.85,0.6,0.2,0.20202,0.171717,17171717,False,23.8181,0,0.85,LIME,LIME
2023-04-13,305720,이차전,4,29240.0,14.0,LIME,2,0.85,0.5,0.1,0.090909,0.077273,7727272,False,34.7135,0,0.85,LIME,LIME
2023-04-13,411060,금현물,5,12245.0,12.0,LIME,2,0.85,0.35,0.1,0.10101,0.085859,8585858,False,14.7707,0,0.85,LIME,LIME
2023-04-14,117700,건설주,1,3375.0,16.0,LIME,1,0.85,0.6,0.31,0.313765,0.2667,26670040,False,23.0961,0,0.85,LIME,LIME
2023-04-14,117680,철강주,2,9006.0,16.0,LIME,1,0.85,0.6,0.25,0.253036,0.215081,21508097,False,26.2531,0,0.85,LIME,LIME
2023-04-14,091180,자동차,3,17570.0,16.0,LIME,1,0.85,0.6,0.16,0.161943,0.137652,13765182,False,23.1418,0,0.85,LIME,LIME
2023-04-14,377990,신재생,4,10455.0,16.0,LIME,1,0.85,0.6,0.1,0.101215,0.086032,8603238,False,22.9318,0,0.85,LIME,LIME
2023-04-14,229200,코스닥,5,13668.0,14.75,LIME,1,0.85,0.55,0.1,0.101215,0.086032,8603238,False,25.7215,0,0.85,LIME,LIME
2023-04-14,305720,이차전,6,30105.0,13.75,LIME,1,0.85,0.5,0.08,0.068826,0.058502,5850202,False,34.9918,0,0.85,LIME,LIME
2023-04-17,117700,건설주,1,3524.0,16.0,LIME,1,0.85,0.6,0.31,0.313765,0.2667,26670040,False,24.4821,0,0.85,LIME,LIME
2023-04-17,117680,철강주,2,9286.0,16.0,LIME,1,0.85,0.6,0.25,0.253036,0.215081,21508097,False,26.476,0,0.85,LIME,LIME
2023-04-17,377990,신재생,3,10725.0,16.0,LIME,1,0.85,0.6,0.16,0.161943,0.137652,13765182,False,23.3289,0,0.85,LIME,LIME
2023-04-17,091180,자동차,4,17565.0,15.75,LIME,1,0.85,0.6,0.1,0.101215,0.086032,8603238,False,23.0492,0,0.85,LIME,LIME
2023-04-17,229200,코스닥,5,13688.0,14.5,LIME,1,0.85,0.55,0.1,0.101215,0.086032,8603238,False,25.6505,0,0.85,LIME,LIME
2023-04-17,305720,이차전,6,31042.0,13.75,LIME,1,0.85,0.5,0.08,0.068826,0.058502,5850202,False,35.2598,0,0.85,LIME,LIME
2023-04-18,117700,건설주,1,3519.0,16.0,LIME,1,0.85,0.6,0.31,0.314721,0.267513,26751269,False,24.4817,0,0.85,LIME,LIME
2023-04-18,377990,신재생,2,10715.0,16.0,LIME,1,0.85,0.6,0.25,0.253807,0.215736,21573604,False,23.2559,0,0.85,LIME,LIME
2023-04-18,117680,철강주,3,9208.0,16.0,LIME,1,0.85,0.6,0.16,0.162437,0.138071,13807106,False,26.5301,0,0.85,LIME,LIME
2023-04-18,305720,이차전,4,31152.0,14.75,LIME,1,0.85,0.55,0.1,0.086294,0.07335,7335025,False,35.2604,0,0.85,LIME,LIME
2023-04-18,229200,코스닥,5,13683.0,13.75,LIME,1,0.85,0.5,0.1,0.101523,0.086294,8629441,False,25.672,0,0.85,LIME,LIME
2023-04-18,091180,자동차,6,17240.0,14.5,LIME,2,0.85,0.5,0.08,0.081218,0.069036,6903553,False,23.363,0,0.85,LIME,LIME
2023-04-19,117700,건설주,1,3601.0,16.0,LIME,1,0.85,0.6,0.31,0.317949,0.270256,27025641,False,24.7627,0,0.85,LIME,LIME
2023-04-19,305720,이차전,2,31646.0,15.75,LIME,1,0.85,0.6,0.25,0.230769,0.196154,19615384,False,34.9405,0,0.85,LIME,LIME
2023-04-19,377990,신재생,3,10769.0,16.0,LIME,1,0.85,0.6,0.16,0.164103,0.139487,13948717,False,23.2523,0,0.85,LIME,LIME
2023-04-19,117680,철강주,4,9264.0,16.0,LIME,1,0.85,0.6,0.1,0.102564,0.087179,8717948,False,26.4279,0,0.85,LIME,LIME
2023-04-19,229200,코스닥,5,13568.0,13.5,LIME,2,0.85,0.45,0.1,0.102564,0.087179,8717948,False,25.3157,0,0.85,LIME,LIME
2023-04-19,091180,자동차,6,17570.0,13.75,LIME,1,0.85,0.5,0.08,0.082051,0.069744,6974358,False,23.5745,0,0.85,LIME,LIME
2023-04-20,305720,이차전,1,31067.0,16.0,LIME,1,0.8,0.6,0.31,0.289119,0.231295,23129533,False,35.2232,0,0.8,LIME,LIME
2023-04-20,117700,건설주,2,3549.0,16.0,LIME,1,0.8,0.6,0.25,0.259067,0.207254,20725388,False,24.86,0,0.8,LIME,LIME
2023-04-20,139230,조선주,3,3265.0,16.0,LIME,1,0.8,0.6,0.16,0.165803,0.132642,13264248,False,22.9406,0,0.8,LIME,LIME
2023-04-20,117680,철강주,4,9191.0,15.75,LIME,1,0.8,0.6,0.1,0.103627,0.082902,8290155,False,26.3448,0,0.8,LIME,LIME
2023-04-20,377990,신재생,5,10577.0,15.0,LIME,2,0.8,0.55,0.1,0.103627,0.082902,8290155,False,23.1599,0,0.8,LIME,LIME
2023-04-20,229200,코스닥,6,13167.0,11.5,-,3,0.8,0.3,0.08,0.078756,0.063005,6300518,False,26.2624,1,0.8,LIME,LIME
2023-04-21,139230,조선주,1,3245.0,16.0,LIME,1,0.6,0.6,0.33,0.336477,0.201886,20188631,False,22.9736,0,0.6,LIME,LIME
2023-04-21,117700,건설주,2,3539.0,15.0,LIME,2,0.6,0.55,0.27,0.2753,0.16518,16517970,False,24.7947,0,0.6,LIME,LIME
2023-04-21,377990,신재생,3,10725.0,15.0,LIME,1,0.6,0.6,0.2,0.203926,0.122355,12235534,False,23.2551,0,0.6,LIME,LIME
2023-04-21,305720,이차전,4,29903.0,14.0,-,3,0.6,0.5,0.1,0.082335,0.049401,4940096,False,36.107,1,0.6,LIME,LIME
2023-04-21,117680,철강주,5,8946.0,13.5,LIME,3,0.6,0.45,0.1,0.101963,0.061178,6117767,False,27.012,0,0.6,LIME,LIME
2023-04-24,139230,조선주,1,3255.0,16.0,LIME,1,0.6,0.6,0.33,0.333249,0.19995,19994950,False,22.9361,0,0.2,-,LIME
2023-04-24,241180,니케이,2,16341.0,15.75,LIME,1,0.6,0.6,0.27,0.272658,0.163595,16359505,False,13.8255,0,0.2,-,LIME
2023-04-24,377990,신재생,3,10720.0,14.25,LIME,1,0.55,0.55,0.2,0.201969,0.111083,11108305,False,23.2406,0,0.2,-,LIME
2023-04-24,117700,건설주,4,3443.0,13.25,-,2,0.45,0.45,0.1,0.100985,0.045443,4544306,False,25.427,0,0.2,-,LIME
2023-04-24,117680,철강주,5,8900.0,11.25,-,3,0.3,0.3,0.1,0.091139,0.027342,2734158,False,26.897,1,0.2,-,LIME
2023-04-25,139230,조선주,1,3270.0,16.0,LIME,1,0.6,0.6,0.33,0.331658,0.198995,19899497,False,22.8886,0,0.2,-,-
2023-04-25,241180,니케이,2,16346.0,16.0,LIME,1,0.6,0.6,0.27,0.271357,0.162814,16281407,False,13.4576,0,0.2,-,-
2023-04-25,195930,유로스,3,15340.0,16.0,LIME,1,0.6,0.6,0.2,0.201005,0.120603,12060301,False,17.2728,0,0.2,-,-
2023-04-25,377990,신재생,4,10494.0,12.0,-,3,0.35,0.35,0.1,0.100503,0.035176,3517587,False,23.732,0,0.2,-,-
2023-04-25,117700,건설주,5,3408.0,11.0,-,3,0.3,0.3,0.1,0.095477,0.028643,2864321,False,25.4487,0,0.2,-,-
2023-04-26,241180,니케이,1,16289.0,15.0,LIME,2,0.55,0.55,0.45,0.463918,0.255155,25515463,False,13.4467,0,0.2,-,-
2023-04-26,139230,조선주,2,3182.0,14.0,LIME,3,0.5,0.5,0.3,0.278351,0.139175,13917525,False,23.4222,0,0.2,-,-
2023-04-26,195930,유로스,3,15210.0,14.0,-,3,0.5,0.5,0.25,0.257732,0.128866,12886597,False,17.338,0,0.2,-,-
2023-04-27,241180,니케이,1,16322.0,15.0,LIME,1,0.6,0.6,0.45,0.467532,0.280519,28051948,False,13.3589,0,0.2,-,-
2023-04-27,411060,금현물,2,12340.0,11.5,-,1,0.35,0.35,0.3,0.311688,0.109091,10909090,False,14.871,0,0.2,-,-
2023-04-27,139230,조선주,3,3196.0,12.0,LIME,3,0.35,0.35,0.25,0.220779,0.077273,7727272,False,23.1713,0,0.2,-,-
2023-04-28,241180,니케이,1,16505.0,15.0,LIME,1,0.6,0.6,0.55,0.55,0.33,33000000,False,13.4904,0,0.3,-,-
2023-04-28,411060,금현물,2,12205.0,11.5,-,2,0.3,0.3,0.45,0.45,0.135,13500000,False,15.0768,0,0.3,-,-
2023-05-02,241180,니케이,1,16336.0,13.5,LIME,2,0.45,0.45,0.45,0.45,0.2025,20250000,False,13.3481,0,0.4,-,-
2023-05-02,411060,금현물,2,12275.0,11.5,-,1,0.4,0.35,0.3,0.3,0.12,12000000,False,15.0181,0,0.4,-,-
2023-05-02,147970,티모멘,3,22937.0,11.25,LIME,1,0.4,0.35,0.25,0.25,0.1,10000000,False,15.4468,0,0.4,-,-
