date,ticker,industry,rank,close,sco,trend,위치,mtype,raw_mult,base_w,alloc_pct,k_mult,us_mult,kospi_trend,nasdaq_trend
2024-03-12,ARKF,ARKF,2,29.81393051147461,16.0,LIME,1,NASDAQ,0.6,0.25,0.15,0.4,0.4,-,-
2024-03-12,ARKW,ARKW,3,81.27345275878906,16.0,LIME,1,NASDAQ,0.6,0.16,0.096,0.4,0.4,-,-
2024-03-12,455850,반소부,4,15040.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.4,-,-
2024-03-12,EWT,EWT,5,45.47168731689453,16.0,LIME,1,NASDAQ,0.6,0.1,0.06,0.4,0.4,-,-
2024-03-12,449450,방산주,6,13848.0,14.5,-,3,KOSPI,0.5,0.08,0.04,0.4,0.4,-,-
2024-03-13,091170,은행주,1,7619.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-13,434730,원자력,2,13229.0,16.0,-,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-13,ARKF,ARKF,3,30.053720474243164,16.0,LIME,1,NASDAQ,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-13,455850,반소부,4,15006.0,16.0,LIME,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-13,ARKW,ARKW,5,81.56889343261719,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-13,EWT,EWT,6,45.11983871459961,16.0,LIME,1,NASDAQ,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-03-14,091170,은행주,1,7895.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-14,434730,원자력,2,13641.0,16.0,LIME,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-14,DBA,DBA,3,21.41095542907715,16.0,LIME,1,FIXED,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-14,EWI,EWI,4,34.48855972290039,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-14,229200,코스닥,5,14693.0,15.75,LIME,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-14,455850,반소부,6,14746.0,15.0,LIME,2,KOSPI,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-03-15,091170,은행주,1,7724.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2024-03-15,434730,원자력,2,13450.0,16.0,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.4,-,-
2024-03-15,DBA,DBA,3,21.87459754943848,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.4,-,-
2024-03-15,EWI,EWI,4,34.73110580444336,16.0,LIME,1,NASDAQ,0.6,0.1,0.06,0.4,0.4,-,-
2024-03-15,195930,유로스,5,17651.0,16.0,-,1,NASDAQ,0.6,0.1,0.06,0.4,0.4,-,-
2024-03-15,229200,코스닥,6,14479.0,14.75,-,2,KOSPI,0.5,0.08,0.04,0.4,0.4,-,-
2024-03-18,434730,원자력,1,13613.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2024-03-18,DBA,DBA,2,21.995141983032227,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2024-03-18,195930,유로스,3,17681.0,16.0,-,1,NASDAQ,0.6,0.16,0.096,0.4,0.4,-,-
2024-03-18,091170,은행주,4,7610.0,15.0,LIME,2,KOSPI,0.55,0.1,0.055,0.4,0.4,-,-
2024-03-18,139230,조선주,5,3863.0,14.75,LIME,1,KOSPI,0.55,0.1,0.055,0.4,0.4,-,-
2024-03-18,EWI,EWI,6,34.60982894897461,14.75,LIME,2,NASDAQ,0.5,0.08,0.04,0.4,0.4,-,-
2024-03-19,DBA,DBA,1,21.83750534057617,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.4,-,-
2024-03-19,139230,조선주,2,3819.0,15.5,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.4,-,-
2024-03-19,434730,원자력,3,13307.0,14.75,LIME,2,KOSPI,0.5,0.16,0.08,0.4,0.4,-,-
2024-03-19,EWI,EWI,4,34.93634033203125,14.75,LIME,1,NASDAQ,0.55,0.1,0.055,0.4,0.4,-,-
2024-03-19,229200,코스닥,5,14793.0,14.75,-,1,KOSPI,0.55,0.1,0.055,0.4,0.4,-,-
2024-03-19,091170,은행주,6,7456.0,13.25,LIME,3,KOSPI,0.45,0.08,0.036,0.4,0.4,-,-
2024-03-20,DBA,DBA,1,22.06005477905273,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.4,-,-
2024-03-20,139230,조선주,2,3853.0,15.75,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.4,-,-
2024-03-20,EWI,EWI,3,35.384124755859375,14.75,LIME,1,NASDAQ,0.55,0.16,0.088,0.4,0.4,-,-
2024-03-20,XLF,XLF,4,40.30039596557617,14.75,LIME,1,NASDAQ,0.55,0.1,0.055,0.4,0.4,-,-
2024-03-20,XLB,XLB,5,44.04813003540039,15.5,LIME,1,NASDAQ,0.6,0.1,0.06,0.4,0.4,-,-
2024-03-20,434730,원자력,6,13273.0,13.5,-,2,KOSPI,0.45,0.08,0.036,0.4,0.4,-,-
2024-03-21,139230,조선주,1,3918.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,1.0,-,LIME
2024-03-21,DBA,DBA,2,22.180599212646484,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,1.0,-,LIME
2024-03-21,XLC,XLC,3,79.7498779296875,16.0,LIME,1,NASDAQ,1.0,0.16,0.16,0.4,1.0,-,LIME
2024-03-21,XLF,XLF,4,40.63008499145508,15.75,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2024-03-21,XLI,XLI,5,122.15325927734376,15.75,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2024-03-21,EWI,EWI,6,34.95500183105469,14.75,-,1,NASDAQ,1.0,0.08,0.08,0.4,1.0,-,LIME
2024-03-22,DBA,DBA,1,22.32896423339844,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,1.0,-,LIME
2024-03-22,139230,조선주,2,3913.0,16.0,LIME,1,KOSPI,0.6,0.25,0.15,0.4,1.0,-,LIME
2024-03-22,XLC,XLC,3,79.91592407226562,16.0,LIME,1,NASDAQ,1.0,0.16,0.16,0.4,1.0,-,LIME
2024-03-22,XLF,XLF,4,40.16463470458984,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2024-03-22,XLI,XLI,5,121.73517608642578,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2024-03-22,EWI,EWI,6,34.880367279052734,15.0,-,2,NASDAQ,1.0,0.08,0.08,0.4,1.0,-,LIME
2024-03-25,DBA,DBA,1,22.848243713378903,16.0,LIME,1,FIXED,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-25,139230,조선주,2,3883.0,16.0,LIME,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-25,PDP,PDP,3,97.9511947631836,16.0,-,1,NASDAQ,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-25,195930,유로스,4,17800.0,16.0,-,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-25,XLC,XLC,5,79.6424560546875,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-25,XLF,XLF,6,40.00948715209961,15.0,-,2,NASDAQ,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-03-26,DBA,DBA,1,22.736968994140625,16.0,LIME,1,FIXED,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-26,449450,방산주,2,14972.0,15.75,-,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-26,229200,코스닥,3,15445.0,16.0,LIME,1,KOSPI,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-26,139230,조선주,4,3908.0,15.75,LIME,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-26,434730,원자력,5,13779.0,15.5,-,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-26,195930,유로스,6,17850.0,15.75,-,1,NASDAQ,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-03-27,449450,방산주,1,15141.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-27,455850,반소부,2,15659.0,16.0,LIME,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-27,DBA,DBA,3,22.87606239318848,16.0,LIME,1,FIXED,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-27,091160,반도체,4,40243.0,16.0,LIME,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-27,PTF,PTF,5,58.164188385009766,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-27,434730,원자력,6,13991.0,15.5,LIME,1,KOSPI,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-03-28,455850,반소부,1,16286.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-28,DBA,DBA,2,22.959518432617188,16.0,LIME,1,FIXED,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-28,091160,반도체,3,41169.0,16.0,LIME,1,KOSPI,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-28,434730,원자력,4,13991.0,15.5,LIME,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-28,411060,금현물,5,13765.0,16.0,LIME,1,FIXED,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-28,449450,방산주,6,14734.0,15.0,LIME,2,KOSPI,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-03-29,434730,원자력,1,13976.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-03-29,455850,반소부,2,16566.0,16.0,LIME,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-03-29,091160,반도체,3,41745.0,16.0,LIME,1,KOSPI,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-03-29,411060,금현물,4,14240.0,16.0,LIME,1,FIXED,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-29,446770,톱반도,5,22266.0,14.0,-,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-03-29,449450,방산주,6,14848.0,14.0,LIME,2,KOSPI,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-04-01,434730,원자력,1,14094.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-04-01,455850,반소부,2,16854.0,16.0,LIME,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-04-01,DBA,DBA,3,23.24697494506836,16.0,LIME,1,FIXED,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-04-01,091160,반도체,4,42183.0,16.0,LIME,1,KOSPI,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-04-01,411060,금현물,5,14350.0,16.0,LIME,1,FIXED,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-04-01,446770,톱반도,6,22438.0,14.0,LIME,1,NASDAQ,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-04-02,455850,반소부,1,17044.0,16.0,LIME,1,KOSPI,1.0,0.31,0.31,1.0,1.0,LIME,LIME
2024-04-02,091160,반도체,2,42729.0,16.0,LIME,1,KOSPI,1.0,0.25,0.25,1.0,1.0,LIME,LIME
2024-04-02,DBA,DBA,3,22.959518432617188,16.0,LIME,1,FIXED,1.0,0.16,0.16,1.0,1.0,LIME,LIME
2024-04-02,411060,금현물,4,14645.0,16.0,LIME,1,FIXED,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-04-02,195930,유로스,5,18020.0,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,1.0,1.0,LIME,LIME
2024-04-02,434730,원자력,6,13947.0,15.0,LIME,2,KOSPI,1.0,0.08,0.08,1.0,1.0,LIME,LIME
2024-04-03,455850,반소부,1,16904.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2024-04-03,411060,금현물,2,15010.0,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2024-04-03,XLE,XLE,3,45.542598724365234,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.4,-,-
2024-04-03,XLC,XLC,4,80.88289642333984,15.75,LIME,1,NASDAQ,0.6,0.1,0.06,0.4,0.4,-,-
2024-04-03,GLD,GLD,5,212.7400054931641,16.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2024-04-03,DBA,DBA,6,22.903881072998047,15.0,LIME,2,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2024-04-04,455850,반소부,1,17119.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2024-04-04,449450,방산주,2,15469.0,15.75,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.4,-,-
2024-04-04,XLE,XLE,3,45.51445770263672,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.4,-,-
2024-04-04,GLD,GLD,4,211.5200042724609,16.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2024-04-04,091160,반도체,5,42946.0,15.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.4,-,-
2024-04-04,411060,금현물,6,14455.0,15.0,-,2,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2024-04-05,455850,반소부,1,17009.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.1,-,PURPLE
2024-04-05,XLE,XLE,2,46.00224304199219,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.1,-,PURPLE
2024-04-05,SLV,SLV,3,25.030000686645508,15.75,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.1,-,PURPLE
2024-04-05,GLD,GLD,4,215.13999938964844,16.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2024-04-05,091160,반도체,5,42276.0,14.0,LIME,2,KOSPI,0.5,0.1,0.05,0.4,0.1,-,PURPLE
2024-04-05,449450,방산주,6,14818.0,13.75,-,3,KOSPI,0.45,0.08,0.036,0.4,0.1,-,PURPLE
2024-04-08,SLV,SLV,1,25.39999961853028,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.1,-,PURPLE
2024-04-08,XLE,XLE,2,45.71144104003906,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.1,-,PURPLE
2024-04-08,GLD,GLD,3,216.47999572753903,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.1,-,PURPLE
2024-04-08,434730,원자력,4,14659.0,14.5,LIME,1,KOSPI,0.55,0.1,0.055,0.4,0.1,-,PURPLE
2024-04-08,EMGF,EMGF,5,42.50993728637695,16.0,LIME,1,NASDAQ,0.24,0.1,0.024,0.4,0.1,-,PURPLE
2024-04-08,455850,반소부,6,16466.0,14.0,LIME,3,KOSPI,0.5,0.08,0.04,0.4,0.1,-,PURPLE
2024-04-09,434730,원자력,1,14821.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.1,-,PURPLE
2024-04-09,SLV,SLV,2,25.71999931335449,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.1,-,PURPLE
2024-04-09,XLE,XLE,3,45.72551345825195,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.1,-,PURPLE
2024-04-09,GLD,GLD,4,217.6699981689453,16.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2024-04-09,EMGF,EMGF,5,42.670040130615234,16.0,LIME,1,NASDAQ,0.24,0.1,0.024,0.4,0.1,-,PURPLE
2024-04-09,455850,반소부,6,16361.0,11.75,LIME,3,KOSPI,0.4,0.08,0.032,0.4,0.1,-,PURPLE
2024-04-10,SLV,SLV,1,25.450000762939453,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.1,-,PURPLE
2024-04-10,GLD,GLD,2,215.6100006103516,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.1,-,PURPLE
2024-04-10,XLE,XLE,3,45.86622619628906,15.75,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.1,-,PURPLE
2024-04-10,DBA,DBA,4,23.423158645629883,15.5,-,1,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2024-04-10,PICK,PICK,5,40.81816482543945,15.5,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2024-04-10,EMGF,EMGF,6,42.1614990234375,13.0,-,3,NASDAQ,0.2,0.08,0.016,0.4,0.1,-,PURPLE
2024-04-11,434730,원자력,1,14944.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.1,-,PURPLE
2024-04-11,SLV,SLV,2,26.01000022888184,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.1,-,PURPLE
2024-04-11,GLD,GLD,3,219.8000030517578,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.1,-,PURPLE
2024-04-11,DBA,DBA,4,23.36752319335937,15.5,-,1,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2024-04-11,XLE,XLE,5,45.83339309692383,15.5,-,1,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2024-04-11,PICK,PICK,6,40.78062438964844,15.75,LIME,1,FIXED,1.0,0.08,0.08,0.4,0.1,-,PURPLE
2024-04-12,434730,원자력,1,15126.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2024-04-12,DBA,DBA,2,23.58079719543457,16.0,-,1,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2024-04-12,SLV,SLV,3,25.6299991607666,15.0,LIME,2,FIXED,1.0,0.16,0.16,0.4,0.4,-,-
2024-04-12,411060,금현물,4,15305.0,14.75,-,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2024-04-12,GLD,GLD,5,216.88999938964844,15.0,LIME,2,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2024-04-12,XLE,XLE,6,45.08763885498047,13.25,-,3,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2024-04-15,434730,원자력,1,15278.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2024-04-15,DBA,DBA,2,23.79407119750977,16.0,-,1,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2024-04-15,SLV,SLV,3,26.40999984741211,15.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.4,-,-
2024-04-15,411060,금현물,4,15365.0,15.0,-,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2024-04-15,GLD,GLD,5,220.9499969482422,15.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2024-04-15,XLE,XLE,6,44.66551971435547,11.0,-,3,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2024-04-16,411060,금현물,1,15865.0,15.25,-,1,FIXED,1.0,0.33,0.33,0.1,0.1,PURPLE,PURPLE
2024-04-16,GLD,GLD,2,221.22000122070312,15.0,LIME,1,FIXED,1.0,0.27,0.27,0.1,0.1,PURPLE,PURPLE
2024-04-16,DBA,DBA,3,23.24697494506836,14.5,-,3,FIXED,1.0,0.2,0.2,0.1,0.1,PURPLE,PURPLE
2024-04-16,SLV,SLV,4,25.799999237060547,14.0,LIME,2,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-16,434730,원자력,5,14148.0,13.5,-,4,KOSPI,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-17,411060,금현물,1,15575.0,16.0,-,1,FIXED,1.0,0.31,0.31,0.1,0.1,PURPLE,PURPLE
2024-04-17,DBA,DBA,2,23.56225204467773,14.5,-,1,FIXED,1.0,0.25,0.25,0.1,0.1,PURPLE,PURPLE
2024-04-17,GLD,GLD,3,219.58999633789065,14.0,LIME,2,FIXED,1.0,0.16,0.16,0.1,0.1,PURPLE,PURPLE
2024-04-17,SLV,SLV,4,25.850000381469727,13.0,LIME,2,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-17,453810,인디아,5,12508.0,13.25,LIME,2,NASDAQ,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-17,434730,원자력,6,14330.0,11.5,-,3,KOSPI,0.2,0.08,0.016,0.1,0.1,PURPLE,PURPLE
2024-04-18,411060,금현물,1,15310.0,15.0,-,2,FIXED,1.0,0.31,0.31,0.1,0.1,PURPLE,PURPLE
2024-04-18,GLD,GLD,2,220.33999633789065,15.0,-,1,FIXED,1.0,0.25,0.25,0.1,0.1,PURPLE,PURPLE
2024-04-18,DBA,DBA,3,24.0444393157959,14.5,-,1,FIXED,1.0,0.16,0.16,0.1,0.1,PURPLE,PURPLE
2024-04-18,SLV,SLV,4,25.86000061035156,12.25,LIME,2,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-18,434730,원자력,5,15225.0,11.25,-,1,KOSPI,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-18,453810,인디아,6,12484.0,11.0,-,3,NASDAQ,0.2,0.08,0.016,0.1,0.1,PURPLE,PURPLE
2024-04-19,411060,금현물,1,15550.0,14.75,-,1,FIXED,1.0,0.31,0.31,0.1,0.1,PURPLE,PURPLE
2024-04-19,GLD,GLD,2,221.02999877929688,14.75,-,1,FIXED,1.0,0.25,0.25,0.1,0.1,PURPLE,PURPLE
2024-04-19,DBA,DBA,3,24.582263946533203,14.5,-,1,FIXED,1.0,0.16,0.16,0.1,0.1,PURPLE,PURPLE
2024-04-19,SLV,SLV,4,26.200000762939453,12.0,LIME,1,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-19,228790,화장품,5,2597.0,12.5,LIME,1,KOSPI,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-19,434730,원자력,6,15361.0,11.25,-,1,KOSPI,0.2,0.08,0.016,0.1,0.1,PURPLE,PURPLE
2024-04-22,DBA,DBA,1,24.285533905029297,16.0,-,1,FIXED,1.0,0.31,0.31,0.1,0.1,PURPLE,PURPLE
2024-04-22,228790,화장품,2,2592.0,15.25,-,1,KOSPI,0.24,0.25,0.06,0.1,0.1,PURPLE,PURPLE
2024-04-22,449450,방산주,3,15464.0,13.5,-,1,KOSPI,0.2,0.16,0.032,0.1,0.1,PURPLE,PURPLE
2024-04-22,434730,원자력,4,15116.0,12.75,-,1,KOSPI,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-22,411060,금현물,5,15165.0,12.5,-,3,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-22,GLD,GLD,6,215.57000732421875,11.5,-,3,FIXED,1.0,0.08,0.08,0.1,0.1,PURPLE,PURPLE
2024-04-23,139230,조선주,1,4105.0,15.5,-,1,KOSPI,0.24,0.33,0.0792,0.1,0.1,PURPLE,PURPLE
2024-04-23,449450,방산주,2,16115.0,15.25,-,1,KOSPI,0.24,0.27,0.0648,0.1,0.1,PURPLE,PURPLE
2024-04-23,DBA,DBA,3,24.06298446655273,15.0,-,2,FIXED,1.0,0.2,0.2,0.1,0.1,PURPLE,PURPLE
2024-04-23,434730,원자력,4,15333.0,14.75,-,1,KOSPI,0.22,0.1,0.022,0.1,0.1,PURPLE,PURPLE
2024-04-23,228790,화장품,5,2582.0,14.25,-,2,KOSPI,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-24,139230,조선주,1,4189.0,16.0,LIME,1,KOSPI,0.24,0.31,0.0744,0.1,0.1,PURPLE,PURPLE
2024-04-24,449450,방산주,2,16315.0,15.5,LIME,1,KOSPI,0.24,0.25,0.06,0.1,0.1,PURPLE,PURPLE
2024-04-24,434730,원자력,3,15814.0,15.0,LIME,1,KOSPI,0.24,0.16,0.0384,0.1,0.1,PURPLE,PURPLE
2024-04-24,DBA,DBA,4,24.61008071899414,15.0,-,1,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-24,XLU,XLU,5,31.484373092651367,13.75,LIME,1,NASDAQ,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-24,228790,화장품,6,2602.0,14.0,-,1,KOSPI,0.22,0.08,0.0176,0.1,0.1,PURPLE,PURPLE
2024-04-25,139230,조선주,1,4105.0,16.0,LIME,1,KOSPI,0.24,0.31,0.0744,0.1,0.1,PURPLE,PURPLE
2024-04-25,449450,방산주,2,16225.0,15.75,LIME,1,KOSPI,0.24,0.25,0.06,0.1,0.1,PURPLE,PURPLE
2024-04-25,434730,원자력,3,15494.0,15.0,LIME,1,KOSPI,0.24,0.16,0.0384,0.1,0.1,PURPLE,PURPLE
2024-04-25,DBA,DBA,4,24.266986846923828,14.0,-,2,FIXED,1.0,0.1,0.1,0.1,0.1,PURPLE,PURPLE
2024-04-25,XLU,XLU,5,31.56928253173828,14.0,LIME,1,NASDAQ,0.22,0.1,0.022,0.1,0.1,PURPLE,PURPLE
2024-04-25,228790,화장품,6,2587.0,12.5,-,2,KOSPI,0.2,0.08,0.016,0.1,0.1,PURPLE,PURPLE
2024-04-26,434730,원자력,1,15962.0,16.0,LIME,1,KOSPI,0.24,0.31,0.0744,0.1,0.1,PURPLE,PURPLE
2024-04-26,449450,방산주,2,16061.0,16.0,LIME,1,KOSPI,0.24,0.25,0.06,0.1,0.1,PURPLE,PURPLE
2024-04-26,139230,조선주,3,4165.0,16.0,LIME,1,KOSPI,0.24,0.16,0.0384,0.1,0.1,PURPLE,PURPLE
2024-04-26,147970,티모멘,4,26165.0,14.25,LIME,1,KOSPI,0.22,0.1,0.022,0.1,0.1,PURPLE,PURPLE
2024-04-26,FXI,FXI,5,24.785022735595703,13.5,GREEN,1,NASDAQ,0.2,0.1,0.02,0.1,0.1,PURPLE,PURPLE
2024-04-26,XLU,XLU,6,31.22490882873535,13.5,LIME,2,NASDAQ,0.2,0.08,0.016,0.1,0.1,PURPLE,PURPLE
2024-04-29,434730,원자력,1,16220.0,16.0,LIME,1,KOSPI,0.24,0.31,0.0744,0.1,0.1,PURPLE,PURPLE
2024-04-29,139230,조선주,2,4220.0,16.0,LIME,1,KOSPI,0.24,0.25,0.06,0.1,0.1,PURPLE,PURPLE
2024-04-29,449450,방산주,3,16216.0,15.75,LIME,1,KOSPI,0.24,0.16,0.0384,0.1,0.1,PURPLE,PURPLE
2024-04-29,147970,티모멘,4,26643.0,15.0,LIME,1,KOSPI,0.24,0.1,0.024,0.1,0.1,PURPLE,PURPLE
2024-04-29,FXI,FXI,5,25.014955520629883,14.0,GREEN,1,NASDAQ,0.22,0.1,0.022,0.1,0.1,PURPLE,PURPLE
2024-04-29,XLU,XLU,6,31.64948463439941,14.0,LIME,1,NASDAQ,0.22,0.08,0.0176,0.1,0.1,PURPLE,PURPLE
2024-04-30,434730,원자력,1,16289.0,16.0,LIME,1,KOSPI,0.24,0.31,0.0744,0.1,0.1,PURPLE,PURPLE
2024-04-30,139230,조선주,2,4180.0,16.0,LIME,1,KOSPI,0.24,0.25,0.06,0.1,0.1,PURPLE,PURPLE
